X,Y,FID,POINT_X,POINT_Y,REGION,COD_COMUN,COMUNA,CALLE_UNO,CALLE_DOS,NUMERO,DIR_GEOCOD,Año,Claseaccid,Cód_Regi,Tipo_Accid,Tipo__CONA,Cód_Zona,Zona,Fallecidos,Graves,Menos_Grav,Leves,Ilesos,Siniestros
-7863632.22899381,-3960322.55212993,331,-70.6402102,-33.4884807,REGION METROPOLITANA,13129,SAN JOAQUIN,STA ROSA, ,3510,"STA ROSA 3510, SAN JOAQUIN",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,1,0,0,0,1
-7863597.36372929,-3932150.36686363,332,-70.639897,-33.27716,REGION METROPOLITANA,13301,COLINA,SAN JOSE,CALETERA GRAL SAN MARTIN,0,"SAN JOSE & CALETERA GRAL SAN MARTIN, COLINA",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,0,0,1,1,1
-7863584.39500862,-3953753.03266226,333,-70.6397805,-33.4392484,REGION METROPOLITANA,13101,SANTIAGO,LIBER BERNARDO O'HIGGINS,EXPOSICION,0,"LIBER BERNARDO O'HIGGINS & EXPOSICION, SANTIAGO",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,0,0,1,3,2
-7863561.84167978,-3944187.71897452,334,-70.6395779,-33.3675155,REGION METROPOLITANA,13107,HUECHURABA,LASTARRIA,PEDRO AGUIRRE CERDA,0,"LASTARRIA & PEDRO AGUIRRE CERDA, HUECHURABA",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,1,0,0,1,1
-7863536.51649563,-3953436.79577377,335,-70.6393504,-33.4368778,REGION METROPOLITANA,13101,SANTIAGO,MERCED,PURISIMA,0,"MERCED & PURISIMA, SANTIAGO",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,1,0,0,1,1
-7863535.09160614,-3964322.12537035,336,-70.6393376,-33.51844,REGION METROPOLITANA,13131,SAN RAMON,LO OVALLE,RIVADAVIA,0,"LO OVALLE & RIVADAVIA, SAN RAMON",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,0,0,2,0,1
-7863514.18580577,-3945977.61193562,337,-70.6391498,-33.3809429,REGION METROPOLITANA,13107,HUECHURABA,RECOLETA, ,4421,"RECOLETA 4421, HUECHURABA",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,1,0,2,2,1
-7863502.11877297,-3955078.9578166,338,-70.6390414,-33.4491872,REGION METROPOLITANA,13101,SANTIAGO,STA ISABEL,LIRA,0,"STA ISABEL & LIRA, SANTIAGO",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,0,0,1,1,1
-7863463.57996526,-3962829.96497159,339,-70.6386952,-33.507264,REGION METROPOLITANA,13130,SAN MIGUEL,DEPARTAMENTAL,STA ROSA,0,"DEPARTAMENTAL & STA ROSA, SAN MIGUEL",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,0,1,0,1,1
-7863451.13444619,-3952339.79847459,340,-70.6385834,-33.4286539,REGION METROPOLITANA,13127,RECOLETA,DOMINICA, ,135,"DOMINICA 135, RECOLETA",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,1,0,0,1,1
-7863450.85614746,-3945672.71848117,341,-70.6385809,-33.3786558,REGION METROPOLITANA,13107,HUECHURABA,RECOLETA,PDTE SALVADOR ALLENDE,0,"RECOLETA & PDTE SALVADOR ALLENDE, HUECHURABA",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,0,0,1,1,1
-7863449.87653594,-3945854.41913717,342,-70.6385721,-33.3800188,REGION METROPOLITANA,13107,HUECHURABA,RECOLETA, ,5151,"RECOLETA 5151, HUECHURABA",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,1,0,0,1,1
-7863445.47941606,-3972407.10991967,343,-70.6385326,-33.5789699,REGION METROPOLITANA,13112,LA PINTANA,PORTO ALEGRE,JOSE MANUEL BALMACEDA,0,"PORTO ALEGRE & JOSE MANUEL BALMACEDA, LA PINTANA",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,2,0,1,1,1
-7863398.45806314,-3963195.7373903,344,-70.6381102,-33.5100037,REGION METROPOLITANA,13130,SAN MIGUEL,STA ROSA,VARGAS BUSTON,0,"STA ROSA & VARGAS BUSTON, SAN MIGUEL",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,0,0,1,1,1
-7863391.84568539,-3952575.8790845,345,-70.6380508,-33.4304238,REGION METROPOLITANA,13127,RECOLETA,STA FILOMENA,PURISIMA,0,"STA FILOMENA & PURISIMA, RECOLETA",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,0,0,1,1,1
-7863366.99917504,-3944244.52784086,346,-70.6378276,-33.3679417,REGION METROPOLITANA,13107,HUECHURABA,LOS TEHUELCHES,MANUEL DE SALAS,0,"LOS TEHUELCHES & MANUEL DE SALAS, HUECHURABA",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,1,0,0,0,1,1
-7863363.73751396,-3945106.81183818,347,-70.6377983,-33.3744106,REGION METROPOLITANA,13107,HUECHURABA,ANTONIO ACEVEDO HERNANDEZ,GUILLERMO SUBIABRE,0,"ANTONIO ACEVEDO HERNANDEZ & GUILLERMO SUBIABRE, HUECHURABA",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,0,0,2,0,1
-7863349.57767474,-3957673.38813857,348,-70.6376711,-33.4686311,REGION METROPOLITANA,13101,SANTIAGO,SANTIAGO CONCHA,NUBLE,0,"SANTIAGO CONCHA & NUBLE, SANTIAGO",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,0,0,1,1,1
-7863330.88713223,-3969034.9251686,349,-70.6375032,-33.5537285,REGION METROPOLITANA,13131,SAN RAMON,JULIO CESAR GRAVERT, ,2078,"JULIO CESAR GRAVERT 2078, SAN RAMON",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,0,1,0,1,1
-7863321.59195475,-3945253.0181822,350,-70.6374197,-33.3755074,REGION METROPOLITANA,13107,HUECHURABA,RECOLETA,CARLOS AGUIRRE LUCO,0,"RECOLETA & CARLOS AGUIRRE LUCO, HUECHURABA",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,0,1,3,4,4
-7863295.82149263,-3948798.22000318,351,-70.6371882,-33.4020983,REGION METROPOLITANA,13128,RENCA,COST NORTE, ,24900,"COST NORTE 24900, RENCA",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,1,0,0,0,1,1
-7863285.55783558,-3949357.50604087,352,-70.637096,-33.4062925,REGION METROPOLITANA,13127,RECOLETA,EINSTEIN,CAMPINO,0,"EINSTEIN & CAMPINO, RECOLETA",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,0,0,1,1,1
-7863273.02326092,-3945121.46171605,353,-70.6369834,-33.3745205,REGION METROPOLITANA,13107,HUECHURABA,RECOLETA,GUILLERMO SUBIABRE,0,"RECOLETA & GUILLERMO SUBIABRE, HUECHURABA",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,0,0,1,1,1
-7863251.04879344,-3962205.53382076,354,-70.636786,-33.5025867,REGION METROPOLITANA,13129,SAN JOAQUIN,SAN NICOLAS, ,442,"SAN NICOLAS 442, SAN JOAQUIN",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,0,0,1,1,1
-7863250.70370301,-3944947.5705928,355,-70.6367829,-33.373216,REGION METROPOLITANA,13107,HUECHURABA,RECOLETA, ,5680,"RECOLETA 5680, HUECHURABA",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,0,1,0,1,1
-7863250.60351547,-3967915.37000207,356,-70.636782,-33.5453468,REGION METROPOLITANA,13131,SAN RAMON,PEDRO AGUIRRE CERDA, ,2056,"PEDRO AGUIRRE CERDA 2056, SAN RAMON",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,0,0,0,2,1
-7863232.89258449,-3952971.9408308,357,-70.6366229,-33.433393,REGION METROPOLITANA,13127,RECOLETA,DARDIGNAC, ,25,"DARDIGNAC 25, RECOLETA",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,1,0,0,1,1
-7863215.02580621,-3957117.83682181,358,-70.6364624,-33.4644679,REGION METROPOLITANA,13101,SANTIAGO,MANUEL ANTONIO TOCORNAL,STA ROSA,0,"MANUEL ANTONIO TOCORNAL & STA ROSA, SANTIAGO",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,1,0,0,1,1
-7863203.42631527,-3964850.43587539,359,-70.6363582,-33.5223966,REGION METROPOLITANA,13131,SAN RAMON,STA ROSA, ,6623,"STA ROSA 6623, SAN RAMON",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,1,0,0,1,1
-7863094.77849226,-3953360.73265972,360,-70.6353822,-33.4363076,REGION METROPOLITANA,13123,PROVIDENCIA,ANDRES BELLO,VICUNA MACKENNA,0,"ANDRES BELLO & VICUNA MACKENNA, PROVIDENCIA",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,1,2,0,0,3,3
-7863089.5019484,-3957639.23921791,361,-70.6353348,-33.4683752,REGION METROPOLITANA,13101,SANTIAGO,NUBLE,MANUEL ANTONIO TOCORNAL,0,"NUBLE & MANUEL ANTONIO TOCORNAL, SANTIAGO",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,1,0,0,1,1
-7863084.6261547,-3954947.02287182,362,-70.635291,-33.4481983,REGION METROPOLITANA,13101,SANTIAGO,PORTUGAL,STA ISABEL,0,"PORTUGAL & STA ISABEL, SANTIAGO",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,0,0,1,1,1
-7863066.29183456,-3966044.46445648,363,-70.6351263,-33.5313382,REGION METROPOLITANA,13131,SAN RAMON,STA ROSA,AMERICA DEL NORTE,0,"STA ROSA & AMERICA DEL NORTE, SAN RAMON",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,0,0,1,1,1
-7863056.03930947,-3966147.58701398,364,-70.6350342,-33.5321104,REGION METROPOLITANA,13131,SAN RAMON,AMERICA DEL SUR,STA ROSA,0,"AMERICA DEL SUR & STA ROSA, SAN RAMON",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,0,0,1,0,1
-7863051.53087009,-3966355.41074476,365,-70.6349937,-33.5336666,REGION METROPOLITANA,13131,SAN RAMON,STA ROSA, ,8069,"STA ROSA 8069, SAN RAMON",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,1,0,0,1,1
-7863049.23768858,-3967662.01353634,366,-70.6349731,-33.5434499,REGION METROPOLITANA,13131,SAN RAMON,STA ROSA, ,9091,"STA ROSA 9091, SAN RAMON",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,1,0,0,1,1
-7863046.22093038,-3953635.14650144,367,-70.634946,-33.4383647,REGION METROPOLITANA,13101,SANTIAGO,VICUNA MACKENNA,CARABS DE CHILE,0,"VICUNA MACKENNA & CARABS DE CHILE, SANTIAGO",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,0,0,1,1,1
-7863019.68236377,-3953733.71616484,368,-70.6347076,-33.4391036,REGION METROPOLITANA,13123,PROVIDENCIA,VICUNA MACKENNA,ALMTE SIMPSON,0,"VICUNA MACKENNA & ALMTE SIMPSON, PROVIDENCIA",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,1,0,0,1,1
-7863015.54127871,-3955249.57224988,369,-70.6346704,-33.450466,REGION METROPOLITANA,13101,SANTIAGO,PORTUGAL,ANTONIO,0,"PORTUGAL & ANTONIO, SANTIAGO",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,1,0,0,1,1
-7863006.68024725,-3966663.21361761,370,-70.6345908,-33.5359714,REGION METROPOLITANA,13131,SAN RAMON,STA ROSA,GUATEMALA,0,"STA ROSA & GUATEMALA, SAN RAMON",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,0,0,1,1,1
-7862999.11052187,-3966899.19959708,371,-70.6345228,-33.5377384,REGION METROPOLITANA,13131,SAN RAMON,DONIHUE,STA ROSA,0,"DONIHUE & STA ROSA, SAN RAMON",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,0,0,1,1,1
-7862996.31640265,-3966665.75107561,372,-70.6344977,-33.5359904,REGION METROPOLITANA,13111,LA GRANJA,PDTE EISENHOWER,STA ROSA,0,"PDTE EISENHOWER & STA ROSA, LA GRANJA",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,1,0,1,0,1
-7862992.62059556,-3932621.28572694,373,-70.6344645,-33.2806966,REGION METROPOLITANA,13301,COLINA,CHICUREO, ,12900,"CHICUREO 12900, COLINA",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,0,1,0,1,1
-7862989.28101083,-3953746.05577446,374,-70.6344345,-33.4391961,REGION METROPOLITANA,13101,SANTIAGO,VICUNA MACKENNA, ,42,"VICUNA MACKENNA 42, SANTIAGO",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,0,0,1,1,1
-7862963.42149312,-3944217.86949258,375,-70.6342022,-33.3677417,REGION METROPOLITANA,13107,HUECHURABA,RECOLETA,LAS FRUTILLAS,0,"RECOLETA & LAS FRUTILLAS, HUECHURABA",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,1,0,0,0,1,1
-7862952.93519709,-3967486.36753689,376,-70.634108,-33.5421348,REGION METROPOLITANA,13111,LA GRANJA,AMERICO VESPUCIO,STA ROSA,0,"AMERICO VESPUCIO & STA ROSA, LA GRANJA",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,0,1,0,1,1
-7862941.53608123,-3954103.38989527,377,-70.6340056,-33.4418747,REGION METROPOLITANA,13101,SANTIAGO,DIAG PARAGUAY,VICUNA MACKENNA,0,"DIAG PARAGUAY & VICUNA MACKENNA, SANTIAGO",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,1,0,0,0,1
-7862908.30721323,-3948463.57072122,378,-70.6337071,-33.3995886,REGION METROPOLITANA,13127,RECOLETA,DORSAL, ,258,"DORSAL 258, RECOLETA",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,1,0,0,0,1,1
-7862895.04906188,-3944818.39030524,379,-70.633588,-33.3722469,REGION METROPOLITANA,13107,HUECHURABA,LA PINCOYA, ,524,"LA PINCOYA 524, HUECHURABA",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,1,0,0,1,1
-7862893.73549189,-3972977.81520388,380,-70.6335762,-33.583241,REGION METROPOLITANA,13119,MAIPU,CAMINO A RINCONADA,ROTONDA RINCONADA,0,"CAMINO A RINCONADA & ROTONDA RINCONADA, MAIPU",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,1,0,0,1,1
-7862883.46070289,-3966811.97637343,381,-70.6334839,-33.5370853,REGION METROPOLITANA,13111,LA GRANJA,SAN GREGORIO, ,28,"SAN GREGORIO 28, LA GRANJA",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,0,0,1,1,1
-7862874.94476184,-3943970.13639283,382,-70.6334074,-33.3658831,REGION METROPOLITANA,13107,HUECHURABA,RECOLETA,LOS PLATANOS,0,"RECOLETA & LOS PLATANOS, HUECHURABA",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,1,0,0,1,1
-7862868.66634256,-3960803.89400971,383,-70.633351,-33.4920868,REGION METROPOLITANA,13129,SAN JOAQUIN,ALVAREZ DE TOLEDO,MATEO DE TORO Y ZAMBRANO,0,"ALVAREZ DE TOLEDO & MATEO DE TORO Y ZAMBRANO, SAN JOAQUIN",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,0,0,1,1,1
-7862868.48823137,-3954286.1833834,384,-70.6333494,-33.4432449,REGION METROPOLITANA,13123,PROVIDENCIA,VICUNA MACKENNA,FRANCISCO BILBAO,0,"VICUNA MACKENNA & FRANCISCO BILBAO, PROVIDENCIA",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,1,0,1,2,2
-7862815.82298028,-3968513.12844877,385,-70.6328763,-33.5498221,REGION METROPOLITANA,13111,LA GRANJA,STA ROSA, ,9323,"STA ROSA 9323, LA GRANJA",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,1,0,0,1,0,1
-7862800.33843911,-3968469.94476298,386,-70.6327372,-33.5494988,REGION METROPOLITANA,13111,LA GRANJA,STA ROSA,LAS UVAS Y EL VIENTO,0,"STA ROSA & LAS UVAS Y EL VIENTO, LA GRANJA",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,1,0,0,1,1
-7862787.70367691,-3963538.50350589,387,-70.6326237,-33.512571,REGION METROPOLITANA,13129,SAN JOAQUIN,VARAS MENA, ,411,"VARAS MENA 411, SAN JOAQUIN",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,1,0,0,0,1,1
-7862778.28604799,-3949142.13331491,388,-70.6325391,-33.4046774,REGION METROPOLITANA,13127,RECOLETA,EL SALTO,EL ROBLE,0,"EL SALTO & EL ROBLE, RECOLETA",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,1,0,1,0,1
-7862754.73084373,-3959166.09743237,389,-70.6323275,-33.4798162,REGION METROPOLITANA,13129,SAN JOAQUIN,TOCORNAL,ISABEL RIQUELME,0,"TOCORNAL & ISABEL RIQUELME, SAN JOAQUIN",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,0,1,2,0,1
-7862751.55823825,-3954842.63936818,390,-70.632299,-33.4474159,REGION METROPOLITANA,13123,PROVIDENCIA,STA ISABEL,VICUNA MACKENNA,0,"STA ISABEL & VICUNA MACKENNA, PROVIDENCIA",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,0,0,1,1,1
-7862751.42465486,-3968947.35186181,391,-70.6322978,-33.5530729,REGION METROPOLITANA,13131,SAN RAMON,STA ROSA,JOSE SANTOS GONZALES VERA,0,"STA ROSA & JOSE SANTOS GONZALES VERA, SAN RAMON",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,1,0,0,1,1
-7862729.55037492,-3944821.40285153,392,-70.6321013,-33.3722695,REGION METROPOLITANA,13107,HUECHURABA,JORGE INOSTROZA,REP DE ESTADOS UNIDOS,0,"JORGE INOSTROZA & REP DE ESTADOS UNIDOS, HUECHURABA",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,0,0,0,2,1
-7862713.78753502,-3969052.3303757,393,-70.6319597,-33.5538588,REGION METROPOLITANA,13111,LA GRANJA,STA ROSA,BENJAMIN SUBERCASEAUX,0,"STA ROSA & BENJAMIN SUBERCASEAUX, LA GRANJA",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,0,0,1,1,1
-7862693.90587396,-3953138.50903804,394,-70.6317811,-33.4346417,REGION METROPOLITANA,13123,PROVIDENCIA,STA MARIA, ,256,"STA MARIA 256, PROVIDENCIA",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,1,0,0,1,1
-7862689.14139976,-3948468.79766682,395,-70.6317383,-33.3996278,REGION METROPOLITANA,13127,RECOLETA,DORSAL,SAN JOSE,0,"DORSAL & SAN JOSE, RECOLETA",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,1,0,0,0,1,1
-7862673.07799724,-3973299.81229101,396,-70.631594,-33.5856507,REGION METROPOLITANA,13112,LA PINTANA,GABRIELA,ANIBAL PINTO,0,"GABRIELA & ANIBAL PINTO, LA PINTANA",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,0,1,1,1,1
-7862641.29628262,-3955948.65340538,397,-70.6313085,-33.4557056,REGION METROPOLITANA,13101,SANTIAGO,MANUEL ANTONIO MATTA,STA ELENA,0,"MANUEL ANTONIO MATTA & STA ELENA, SANTIAGO",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,1,0,0,1,1
-7862640.26101135,-3943671.80004161,398,-70.6312992,-33.3636448,REGION METROPOLITANA,13107,HUECHURABA,RECOLETA, ,6187,"RECOLETA 6187, HUECHURABA",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,0,0,0,2,1
-7862631.84525785,-3959121.25369165,399,-70.6312236,-33.4794802,REGION METROPOLITANA,13129,SAN JOAQUIN,SIERRA BELLA, ,2657,"SIERRA BELLA 2657, SAN JOAQUIN",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,0,0,1,1,1
-7862625.25514399,-3972915.69379774,400,-70.6311644,-33.5827761,REGION METROPOLITANA,13112,LA PINTANA,BALDOMERO LILLO,ANIBAL PINTO,0,"BALDOMERO LILLO & ANIBAL PINTO, LA PINTANA",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,0,0,1,1,1
-7929308.44651228,-3986469.09974457,401,-71.2301897,-33.6841468,REGION METROPOLITANA,13501,MELIPILLA,LIBERTAD,LAGO VICHUQUEN,0,"LIBERTAD & LAGO VICHUQUEN, MELIPILLA",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,0,0,1,1,1
-7929172.69239326,-3986129.31653109,402,-71.2289702,-33.6816069,REGION METROPOLITANA,13501,MELIPILLA,ARZA,CARLOS AVILES,0,"ARZA & CARLOS AVILES, MELIPILLA",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,0,0,1,1,1
-7928298.94571002,-3986986.38575252,403,-71.2211212,-33.6880134,REGION METROPOLITANA,13501,MELIPILLA,CORREA,LIBERTAD,0,"CORREA & LIBERTAD, MELIPILLA",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,0,0,1,1,1
-7927881.62007099,-3987901.70695427,404,-71.2173723,-33.6948548,REGION METROPOLITANA,13501,MELIPILLA,SILVA CHAVEZ,O'HIGGINS,0,"SILVA CHAVEZ & O'HIGGINS, MELIPILLA",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,0,0,1,1,1
-7927714.22895268,-3987759.17407414,405,-71.2158686,-33.6937895,REGION METROPOLITANA,13501,MELIPILLA,ORTUZAR,LOS CARRERA,0,"ORTUZAR & LOS CARRERA, MELIPILLA",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,0,0,1,1,1
-7927411.23956264,-3987782.30728263,406,-71.2131468,-33.6939624,REGION METROPOLITANA,13501,MELIPILLA,BARROS,LOS CARRERA,0,"BARROS & LOS CARRERA, MELIPILLA",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,0,0,1,0,1
-7927201.10175987,-3986916.06795141,407,-71.2112591,-33.6874878,REGION METROPOLITANA,13501,MELIPILLA,VALDES,FUENZALIDA,0,"VALDES & FUENZALIDA, MELIPILLA",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,0,0,1,1,1
-7925334.73030918,-3985754.68235845,408,-71.1944932,-33.6788064,REGION METROPOLITANA,13501,MELIPILLA,CAMINO ESMERALDA, ,5,"CAMINO ESMERALDA 5, MELIPILLA",2021,1,13,ATROPELLO,ATROPELLO,2,RURAL,0,1,0,0,1,1
-7921692.95769567,-3945059.47646306,409,-71.1617786,-33.3740555,REGION METROPOLITANA,13503,CURACAVI,CAMINO EL TORO,CAMINO LA VI??ªA,0,"CAMINO EL TORO & CAMINO LA VI??ªA, CURACAVI",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,1,0,0,1,1
-7920809.78225156,-3982142.43298147,410,-71.1538449,-33.6517991,REGION METROPOLITANA,13501,MELIPILLA,JUAN BAUTISTA SALINAS, ,595,"JUAN BAUTISTA SALINAS 595, MELIPILLA",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,0,0,1,1,1
-7917824.20464044,-3947343.61866369,411,-71.127025,-33.391189,REGION METROPOLITANA,13503,CURACAVI,LOS PATRIOTAS,MANUEL LARRAIN,0,"LOS PATRIOTAS & MANUEL LARRAIN, CURACAVI",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,0,0,1,1,1
-7907679.22529843,-3986942.79829774,412,-71.0358911,-33.6876876,REGION METROPOLITANA,13602,EL MONTE,LOS LIBERTADORES, ,1573,"LOS LIBERTADORES 1573, EL MONTE",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,0,0,1,1,1
-7906649.97641851,-3986655.49715465,413,-71.0266452,-33.6855401,REGION METROPOLITANA,13602,EL MONTE,LAGO NELTUME,LAGO RAPEL,0,"LAGO NELTUME & LAGO RAPEL, EL MONTE",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,0,0,2,1,1
-7906483.62057147,-3986539.68237455,414,-71.0251508,-33.6846744,REGION METROPOLITANA,13602,EL MONTE,LAGO COLBUN, ,1327,"LAGO COLBUN 1327, EL MONTE",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,0,0,1,0,1
-7905497.64157761,-3986711.9133017,415,-71.0162936,-33.6859618,REGION METROPOLITANA,13602,EL MONTE,LOS LIBERTADORES, ,1070,"LOS LIBERTADORES 1070, EL MONTE",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,0,0,1,0,1
-7903611.44412561,-3986193.42226927,416,-70.9993496,-33.6820861,REGION METROPOLITANA,13602,EL MONTE,ZOZIMO ERRAZURIZ,EL ALAMO,0,"ZOZIMO ERRAZURIZ & EL ALAMO, EL MONTE",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,0,1,0,1,1
-7902432.93807243,-3992272.12818205,417,-70.9887629,-33.7275132,REGION METROPOLITANA,13603,ISLA DE MAIPO,SAN ANTONIO DE NALTAGUA, ,7800,"SAN ANTONIO DE NALTAGUA 7800, ISLA DE MAIPO",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,0,0,0,2,1
-7902303.39558099,-3986313.66162499,418,-70.9875992,-33.6829849,REGION METROPOLITANA,13602,EL MONTE,LOS LIBERTADORES,CHILE,0,"LOS LIBERTADORES & CHILE, EL MONTE",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,0,0,1,1,1
-7900245.65479368,-3987584.43890744,419,-70.9691142,-33.6924835,REGION METROPOLITANA,13601,TALAGANTE,CAMINO SANTA ADRIANA, ,13,"CAMINO SANTA ADRIANA 13, TALAGANTE",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,0,1,0,1,1
-7900236.49319959,-3988203.54318667,420,-70.9690319,-33.6971107,REGION METROPOLITANA,13601,TALAGANTE,CAMINO SANTA ADRIANA, ,30,"CAMINO SANTA ADRIANA 30, TALAGANTE",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,0,0,1,1,1
-7897751.35235932,-3984952.86844829,421,-70.9467075,-33.6728123,REGION METROPOLITANA,13601,TALAGANTE,O'HIGGINS,MONSE??ªOR LARRAIN,0,"O'HIGGINS & MONSE??ªOR LARRAIN, TALAGANTE",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,0,0,1,0,1
-7896203.32125645,-3983964.90071574,422,-70.9328013,-33.665426,REGION METROPOLITANA,13601,TALAGANTE,O'HIGGINS,LIBERTAD,0,"O'HIGGINS & LIBERTAD, TALAGANTE",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,1,0,1,1,1
-7896084.99976969,-3983648.46347922,423,-70.9317384,-33.6630601,REGION METROPOLITANA,13601,TALAGANTE,EYZAGUIRRE, ,715,"EYZAGUIRRE 715, TALAGANTE",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,0,0,1,0,1
-7895757.48669583,-3984106.99869915,424,-70.9287963,-33.6664884,REGION METROPOLITANA,13601,TALAGANTE,21 DE MAYO, ,1026,"21 DE MAYO 1026, TALAGANTE",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,0,0,1,1,1
