X,Y,FID,Región,Comuna,Tipo__CONA,Calle_Uno,Calle_Dos,Número,Zona,Latitude,Longitude,Cant__Sini,Fallecidos,Lesionados,Graves,Menos_grav,Leves
-7858969.58985804,-3955497.46652713,567,REGION METROPOLITANA,ÑUÑOA,COLISION,CHILE ESPAÑA,NUÑEZ DE ARCE,-,URBANA,-33.452324,-70.598325,1,0,1,0,1,0
-7858913.1508762,-3955087.06943419,568,REGION METROPOLITANA,ÑUÑOA,COLISION,CHILE ESPAÑA,SIMON BOLIVAR,-,URBANA,-33.449248,-70.597818,1,0,0,0,0,0
-7860468.72944055,-3956294.42027751,569,REGION METROPOLITANA,ÑUÑOA,COLISION,CRESCENTE ERRAZURIZ,CARMEN COVARRUBIAS,-,URBANA,-33.458297,-70.611792,1,0,1,1,0,0
-7858447.61276571,-3956471.35065639,570,REGION METROPOLITANA,ÑUÑOA,COLISION,DR JOHOW,-,430,URBANA,-33.459623,-70.593636,1,0,0,0,0,0
-7861541.29273434,-3955727.75423646,571,REGION METROPOLITANA,ÑUÑOA,COLISION,DUBLE ALMEYDA,-,965,URBANA,-33.45405,-70.621427,1,0,1,0,0,1
-7858510.28563902,-3956096.81119046,572,REGION METROPOLITANA,ÑUÑOA,COLISION,DUBLE ALMEYDA,HUMBERTO TRUCCO,-,URBANA,-33.456816,-70.594199,1,0,1,0,0,1
-7860554.33412897,-3955832.09235517,573,REGION METROPOLITANA,ÑUÑOA,COLISION,DUBLE ALMEYDA,QUIRIHUE,-,URBANA,-33.454832,-70.612561,1,0,1,0,0,1
-7861073.75087301,-3956140.44234606,574,REGION METROPOLITANA,ÑUÑOA,COLISION,EDUARDO CASTILLO VELASCO,REP DE ISRAEL,-,URBANA,-33.457143,-70.617227,1,0,1,1,0,0
-7860836.8629966,-3956761.03662887,575,REGION METROPOLITANA,ÑUÑOA,COLISION,GRECIA,MARATHON,-,URBANA,-33.461794,-70.615099,1,0,1,0,0,1
-7860083.00740495,-3956793.7285,576,REGION METROPOLITANA,ÑUÑOA,COLISION,GRECIA,PDTE MADERO,-,URBANA,-33.462039,-70.608327,1,0,1,0,0,1
-7856756.66970056,-3957661.76483438,577,REGION METROPOLITANA,ÑUÑOA,COLISION,GRECIA,PEATONES 36,-,URBANA,-33.468544,-70.578446,1,0,0,0,0,0
-7859836.43473284,-3956813.21023041,578,REGION METROPOLITANA,ÑUÑOA,COLISION,GRECIA,PEDRO DE VALDIVIA,-,URBANA,-33.462185,-70.606112,1,0,1,0,0,1
-7861510.90251336,-3956688.58109685,579,REGION METROPOLITANA,ÑUÑOA,COLISION,GRECIA,SALVADOR,-,URBANA,-33.461251,-70.621154,1,0,1,0,0,1
-7861061.06045106,-3957963.49110706,580,REGION METROPOLITANA,ÑUÑOA,COLISION,GUILLERMO MANN,CALLE 9 1/2,-,URBANA,-33.470805,-70.617113,1,0,1,0,0,1
-7861665.52528607,-3957991.24871817,581,REGION METROPOLITANA,ÑUÑOA,COLISION,GUILLERMO MANN,SAN EUGENIO,-,URBANA,-33.471013,-70.622543,1,0,1,0,0,1
-7860927.25442313,-3955594.99801598,582,REGION METROPOLITANA,ÑUÑOA,COLISION,IRARRAZAVAL,CAP FUENTES,-,URBANA,-33.453055,-70.615911,1,0,1,1,0,0
-7856948.3618637,-3955796.60127825,583,REGION METROPOLITANA,ÑUÑOA,COLISION,IRARRAZAVAL,RAMON CRUZ,-,URBANA,-33.454566,-70.580168,1,0,1,0,0,1
-7859024.470367,-3957789.87409914,584,REGION METROPOLITANA,ÑUÑOA,COLISION,JOSE PEDRO ALESSANDRI,-,1593,URBANA,-33.469504,-70.598818,1,0,0,0,0,0
-7857980.18222387,-3955118.02215346,585,REGION METROPOLITANA,ÑUÑOA,COLISION,LUIS PEREIRA,PDTE BATTLE Y ORDOÑEZ,-,URBANA,-33.44948,-70.589437,1,0,1,0,0,1
-7861940.8183868,-3955789.39633608,586,REGION METROPOLITANA,ÑUÑOA,COLISION,MATTA ORIENTE,LO ENCALADA,-,URBANA,-33.454512,-70.625016,1,0,1,0,0,1
-7856177.36307047,-3953743.2408925,587,REGION METROPOLITANA,ÑUÑOA,COLISION,OSSA,LA VERBENA,-,URBANA,-33.439175,-70.573242,1,0,1,0,0,1
-7857365.25335672,-3955489.59466444,588,REGION METROPOLITANA,ÑUÑOA,COLISION,PDTE BATTLE Y ORDOÑEZ,ORTUZAR,-,URBANA,-33.452265,-70.583913,1,0,1,1,0,0
-7859732.79628691,-3956203.55436994,589,REGION METROPOLITANA,ÑUÑOA,COLISION,PEDRO DE VALDIVIA,-,3774,URBANA,-33.457616,-70.605181,1,0,0,0,0,0
-7859886.97378166,-3957890.22734772,590,REGION METROPOLITANA,ÑUÑOA,COLISION,PEDRO DE VALDIVIA,GUILLERMO MANN,-,URBANA,-33.470256,-70.606566,1,0,1,0,0,1
-7859730.68121659,-3955386.19357536,591,REGION METROPOLITANA,ÑUÑOA,COLISION,PEDRO DE VALDIVIA,LUIS URIBE,-,URBANA,-33.45149,-70.605162,1,0,0,0,0,0
-7857582.77164173,-3954232.70033168,592,REGION METROPOLITANA,ÑUÑOA,COLISION,PEDRO TORRES,HERNANDO DE AGUIRRE,-,URBANA,-33.442844,-70.585867,1,0,1,0,0,1
-7860860.46272865,-3956626.66733699,593,REGION METROPOLITANA,ÑUÑOA,COLISION,REP DE ISRAEL,GRAL PEDRO PABLO DARTNELL,-,URBANA,-33.460787,-70.615311,1,0,1,0,1,0
-7860928.59025702,-3956469.34916638,594,REGION METROPOLITANA,ÑUÑOA,COLISION,REP DE ISRAEL,SUAREZ MUJICA,-,URBANA,-33.459608,-70.615923,1,0,1,0,0,1
-7856953.92783824,-3958052.10217565,595,REGION METROPOLITANA,ÑUÑOA,COLISION,RODRIGO DE ARAYA,PSJE 35,-,URBANA,-33.471469,-70.580218,1,0,1,0,0,1
-7862185.49862756,-3956106.28460782,596,REGION METROPOLITANA,ÑUÑOA,COLISION,SAN EUGENIO,-,509,URBANA,-33.456887,-70.627214,1,1,0,0,0,0
-7857187.69876891,-3954966.46135243,597,REGION METROPOLITANA,ÑUÑOA,COLISION,SIMON BOLIVAR,GRAL GOROSTIAGA,-,URBANA,-33.448344,-70.582318,1,0,1,0,1,0
-7857839.80834597,-3954985.53975955,598,REGION METROPOLITANA,ÑUÑOA,COLISION,SIMON BOLIVAR,PEDRO TORRES,-,URBANA,-33.448487,-70.588176,1,0,1,1,0,0
-7859569.49059392,-3955206.21117399,599,REGION METROPOLITANA,ÑUÑOA,COLISION,SIMON BOLIVAR,VILLASECA,-,URBANA,-33.450141,-70.603714,1,0,1,0,0,1
-7862298.82186919,-3956543.93826131,600,REGION METROPOLITANA,ÑUÑOA,COLISION,VICUÑA MACKENNA,-,1400,URBANA,-33.460167,-70.628232,1,1,0,0,0,0
-7862582.35261224,-3955443.56438808,601,REGION METROPOLITANA,ÑUÑOA,COLISION,VICUÑA MACKENNA,IRARRAZAVAL,-,URBANA,-33.45192,-70.630779,1,0,0,0,0,0
-7857187.69876891,-3954966.46135243,602,REGION METROPOLITANA,ÑUÑOA,OTRO TIPO,SIMON BOLIVAR,GRAL GOROSTIAGA,-,URBANA,-33.448344,-70.582318,1,0,1,0,0,1
-7881651.15874615,-3970932.3540644,603,REGION METROPOLITANA,PADRE HURTADO,CHOQUE,PRIMERA TRANSVERSAL,LUIS PASTEUR,-,URBANA,-33.567932,-70.802077,1,0,0,0,0,0
-7882356.81299828,-3970997.95176292,604,REGION METROPOLITANA,PADRE HURTADO,COLISION, ,BRASILIA,0,URBANA,-33.568423,-70.808416,1,0,0,0,0,0
-7882010.05278446,-3970760.54597432,605,REGION METROPOLITANA,PADRE HURTADO,COLISION,BRASILIA,BALDOMERO LILLO,-,URBANA,-33.566646,-70.805301,1,0,0,0,0,0
-7884556.15217789,-3972697.20911437,606,REGION METROPOLITANA,PADRE HURTADO,COLISION,CAMINO A MELIPILLA,-,11500,URBANA,-33.581141,-70.828173,1,0,0,0,0,0
-7883167.21889126,-3971154.93351325,607,REGION METROPOLITANA,PADRE HURTADO,COLISION,CAMINO SAN ALBERTO HURTADO,JOSE LUIS CARO,-,URBANA,-33.569598,-70.815696,1,0,0,0,0,0
-7883167.21889126,-3971154.93351325,608,REGION METROPOLITANA,PADRE HURTADO,COLISION,JOSE LUIS CARO,CAMINO SAN ALBERTO HURTADO,-,URBANA,-33.569598,-70.815696,1,0,0,0,0,0
-7881198.19973811,-3970437.51094196,609,REGION METROPOLITANA,PADRE HURTADO,COLISION,PRIMERA TRANSVERSAL,EL TREBOL,-,URBANA,-33.564228,-70.798008,1,0,0,0,0,0
-7882215.32592549,-3971450.46580527,610,REGION METROPOLITANA,PADRE HURTADO,COLISION,PRIMERA TRANSVERSAL,QUITO,-,URBANA,-33.57181,-70.807145,1,0,1,0,0,1
-7882707.69203327,-3971936.13319322,611,REGION METROPOLITANA,PADRE HURTADO,COLISION,RIO ACONCAGUA,PRIMERA TRANSVERSAL,-,URBANA,-33.575445,-70.811568,1,0,0,0,0,0
-7883342.54708926,-3971543.9902598,612,REGION METROPOLITANA,PADRE HURTADO,COLISION,SAN IGNACIO,-,160,URBANA,-33.57251,-70.817271,1,0,1,0,0,1
-7884839.68292094,-3970830.15065426,613,REGION METROPOLITANA,PADRE HURTADO,COLISION,SANTA HERMINIA,PAPA PIO XXII,-,URBANA,-33.567167,-70.83072,1,0,1,0,0,1
-7870970.61020199,-4003397.29193861,614,REGION METROPOLITANA,PAINE,COLISION,18 DE SEPTIEMBRE,ACCESO SUR,-,URBANA,-33.810591,-70.706132,1,0,1,0,0,1
-7874676.99264795,-4003124.65085136,615,REGION METROPOLITANA,PAINE,COLISION,18 DE SEPTIEMBRE,SAN RAFAEL,-,URBANA,-33.808556,-70.739427,1,0,1,1,0,0
-7874292.16116827,-4011116.06107989,616,REGION METROPOLITANA,PAINE,COLISION,CAMINO CHADA,-,137,URBANA,-33.868184,-70.73597,1,0,1,0,0,1
-7872336.94563198,-4011656.50145472,617,REGION METROPOLITANA,PAINE,COLISION,CAMINO CHADA,1 NORTE,-,URBANA,-33.872215,-70.718406,1,0,1,0,0,1
-7877449.40456615,-4009325.85864275,618,REGION METROPOLITANA,PAINE,COLISION,DARIO PAVEZ,ENLACE CHAMPA,-,URBANA,-33.85483,-70.764332,1,0,1,0,1,0
-7874539.7357158,-3999157.68618717,619,REGION METROPOLITANA,PAINE,COLISION,FRANCISCO JAVIER KRUGGER,3 ORIENTE,-,URBANA,-33.778941,-70.738194,1,0,1,0,0,1
-7874369.1942559,-4003217.8973928,620,REGION METROPOLITANA,PAINE,COLISION,GRAN AVENIDA,BERNARDO O'HIGGINS,-,URBANA,-33.809252,-70.736662,1,0,1,0,0,1
-7874152.00992937,-4001749.08454221,621,REGION METROPOLITANA,PAINE,COLISION,LA SALUD,LOS AROMOS,-,URBANA,-33.798288,-70.734711,1,0,1,0,0,1
-7875055.47891665,-4003624.92206929,622,REGION METROPOLITANA,PAINE,COLISION,RAUL SANCHEZ CERDA,GENERAL BAQUEDANO,-,URBANA,-33.81229,-70.742827,1,0,0,0,0,0
-7866036.59641156,-3959189.1598794,623,REGION METROPOLITANA,PEDRO AGUIRRE CERDA,CHOQUE,ISMAEL VALDES VALDES,TITO LIVIO,-,URBANA,-33.479989,-70.661809,1,0,1,0,0,1
-7869088.97684911,-3961920.55717471,624,REGION METROPOLITANA,PEDRO AGUIRRE CERDA,COLISION,CENTRAL,UNION FERROVIARIA,-,URBANA,-33.500452,-70.689229,1,0,1,0,0,1
-7889055.57467626,-3976089.79231663,625,REGION METROPOLITANA,PEÑAFLOR,ATROPELLO,LOS ROSALES,LEONARDO DA VINCI,-,URBANA,-33.606527,-70.868592,1,0,0,0,0,0
-7892796.80012284,-3978336.16081611,626,REGION METROPOLITANA,PEÑAFLOR,CHOQUE,LAS PALMERAS,SANTA MARIA,-,URBANA,-33.623332,-70.9022,1,0,1,0,0,1
-7890438.49671039,-3976677.6422195,627,REGION METROPOLITANA,PEÑAFLOR,CHOQUE,VICUÑA MACKENNA,FRANCISCO BILBAO,-,URBANA,-33.610925,-70.881015,1,0,0,0,0,0
-7891711.43508761,-3976023.4973471,628,REGION METROPOLITANA,PEÑAFLOR,COLISION,21 DE MAYO,LO MARQUEZ,-,URBANA,-33.606031,-70.89245,1,0,1,0,0,1
-7890765.10809637,-3975882.0871744,629,REGION METROPOLITANA,PEÑAFLOR,COLISION,9 ORIENTE,21 DE MAYO,-,URBANA,-33.604973,-70.883949,1,0,1,1,0,0
-7888119.93435614,-3977003.79289101,630,REGION METROPOLITANA,PEÑAFLOR,COLISION,BALMACEDA,GENERAL CARRERA,-,URBANA,-33.613365,-70.860187,1,0,0,0,0,0
-7887085.77628667,-3975608.76146592,631,REGION METROPOLITANA,PEÑAFLOR,COLISION,BALMACEDA,MIRAFLORES,-,URBANA,-33.602928,-70.850897,1,0,0,0,0,0
-7892246.54787985,-3979045.91985676,632,REGION METROPOLITANA,PEÑAFLOR,COLISION,BERLIN,-,25,URBANA,-33.628641,-70.897257,1,0,1,1,0,0
-7889677.51667132,-3975799.08635945,633,REGION METROPOLITANA,PEÑAFLOR,COLISION,FORESTAL,MALLOQUITO,-,URBANA,-33.604352,-70.874179,1,0,1,0,0,1
-7889743.64044886,-3975995.42902734,634,REGION METROPOLITANA,PEÑAFLOR,COLISION,FORESTAL,SAN RAMON,-,URBANA,-33.605821,-70.874773,1,0,1,0,0,1
-7889028.41272051,-3977924.81738286,635,REGION METROPOLITANA,PEÑAFLOR,COLISION,LAS PALMERAS,-,151,URBANA,-33.620255,-70.868348,1,0,1,1,0,0
-7890715.34828399,-3976907.9517563,636,REGION METROPOLITANA,PEÑAFLOR,COLISION,LOS ZORZALES,LUIS PASTEUR,-,URBANA,-33.612648,-70.883502,1,0,0,0,0,0
-7890784.1437293,-3975660.21837781,637,REGION METROPOLITANA,PEÑAFLOR,COLISION,MALLOQUITO,PROGRESO,-,URBANA,-33.603313,-70.88412,1,0,1,0,0,1
-7893287.38511877,-3977274.74557229,638,REGION METROPOLITANA,PEÑAFLOR,COLISION,PEÑAFLOR,-,582,URBANA,-33.615392,-70.906607,1,0,0,0,0,0
-7891064.78016559,-3976448.40659611,639,REGION METROPOLITANA,PEÑAFLOR,COLISION,PORVENIR,SANTA DELIA,-,URBANA,-33.60921,-70.886641,1,0,0,0,0,0
-7890438.49671039,-3976677.6422195,640,REGION METROPOLITANA,PEÑAFLOR,COLISION,VICUÑA MACKENNA,CALLE UNO,-,URBANA,-33.610925,-70.881015,2,0,1,0,0,1
-7891976.04151722,-3976446.2679762,641,REGION METROPOLITANA,PEÑAFLOR,VOLCADURA,JUAN SANDOVAL,LO MARQUEZ,-,URBANA,-33.609194,-70.894827,1,0,1,0,0,1
-7857987.86326873,-3962988.43766862,642,REGION METROPOLITANA,PEÑALOLEN,CHOQUE,LA FLORIDA,AMERICO VESPUCIO,-,URBANA,-33.508451,-70.589506,1,0,1,0,0,1
-7852957.33547978,-3957802.28475956,643,REGION METROPOLITANA,PEÑALOLEN,CHOQUE,LAGO GRIS,LAGO ROSSELOT,-,URBANA,-33.469597,-70.544316,1,0,1,0,0,1
-7852874.62509812,-3957459.46184357,644,REGION METROPOLITANA,PEÑALOLEN,CHOQUE,VOLCAN ANTUCO,LAGO ROSSELOT,-,URBANA,-33.467028,-70.543573,1,0,1,1,0,0
-7854587.72074194,-3958429.64097905,645,REGION METROPOLITANA,PEÑALOLEN,COLISION,EL CONTINENTE,-,7198,URBANA,-33.474298,-70.558962,1,0,1,0,0,1
-7856179.25550181,-3958192.89374883,646,REGION METROPOLITANA,PEÑALOLEN,COLISION,EL VALLE,DELTA,-,URBANA,-33.472524,-70.573259,1,0,1,0,0,1
-7853079.89823914,-3958615.14529596,647,REGION METROPOLITANA,PEÑALOLEN,COLISION,GRECIA,-,8265,URBANA,-33.475688,-70.545417,1,0,1,0,0,1
-7855677.42723732,-3957952.54822099,648,REGION METROPOLITANA,PEÑALOLEN,COLISION,GRECIA,LOS MOLINEROS,-,URBANA,-33.470723,-70.568751,1,0,1,0,1,0
-7857987.86326873,-3962988.43766862,649,REGION METROPOLITANA,PEÑALOLEN,COLISION,LA FLORIDA,AMERICO VESPUCIO,-,URBANA,-33.508451,-70.589506,1,0,1,0,0,1
-7853466.51083067,-3963498.84971797,650,REGION METROPOLITANA,PEÑALOLEN,COLISION,LAS PERDICES,DEPARTAMENTAL,-,URBANA,-33.512274,-70.54889,1,0,1,0,0,1
-7856300.2597883,-3962391.00517749,651,REGION METROPOLITANA,PEÑALOLEN,COLISION,LAS TORRES,LOS CEREZOS,-,URBANA,-33.503976,-70.574346,1,0,1,0,1,0
-7854538.96280497,-3960795.37770173,652,REGION METROPOLITANA,PEÑALOLEN,COLISION,QUILIN,MARIANO SANCHEZ FONTECILLA,-,URBANA,-33.492023,-70.558524,1,0,1,0,0,1
-7855869.23071995,-3962866.27856853,653,REGION METROPOLITANA,PEÑALOLEN,COLISION,SAN LUIS DE MACUL,LOS BOTEROS,-,URBANA,-33.507536,-70.570474,1,0,0,0,0,0
-7856020.62522743,-3958764.61856526,654,REGION METROPOLITANA,PEÑALOLEN,COLISION,TOBALABA,EL VALLE,-,URBANA,-33.476808,-70.571834,1,0,1,0,0,1
-7860208.57579056,-3952711.82858377,655,REGION METROPOLITANA,PROVIDENCIA,ATROPELLO,ANDRES BELLO,DEL ARZOBISPO,-,URBANA,-33.431443,-70.609455,1,0,1,1,0,0
-7860605.8750532,-3954723.51459706,656,REGION METROPOLITANA,PROVIDENCIA,ATROPELLO,DIAG ORIENTE,-,1374,URBANA,-33.446523,-70.613024,1,0,0,0,0,0
-7859087.03192082,-3952150.00632443,657,REGION METROPOLITANA,PROVIDENCIA,ATROPELLO,LUIS THAYER OJEDA,-,990,URBANA,-33.427231,-70.59938,1,0,0,0,0,0
-7860715.74739062,-3952268.98445146,658,REGION METROPOLITANA,PROVIDENCIA,CHOQUE,CARLOS ANTUNEZ,-,1865,URBANA,-33.428123,-70.614011,1,0,1,0,0,1
-7861093.12046441,-3952952.59884258,659,REGION METROPOLITANA,PROVIDENCIA,CHOQUE,ELIODORO YAÑEZ,MANUEL MONTT,-,URBANA,-33.433248,-70.617401,1,0,0,0,0,0
-7860825.73104752,-3953999.37407611,660,REGION METROPOLITANA,PROVIDENCIA,CHOQUE,MANUEL MONTT,-,1450,URBANA,-33.441095,-70.614999,1,0,0,0,0,0
-7862515.56091776,-3953930.40432267,661,REGION METROPOLITANA,PROVIDENCIA,CHOQUE,PEDRO BANNEN,-,1,URBANA,-33.440578,-70.630179,1,0,1,0,0,1
-7860208.57579056,-3952711.82858377,662,REGION METROPOLITANA,PROVIDENCIA,CHOQUE,PEDRO DE VALDIVIA,ELIODORO YAÑEZ,-,URBANA,-33.431443,-70.609455,1,0,1,0,0,1
-7861795.54645131,-3952655.93858606,663,REGION METROPOLITANA,PROVIDENCIA,CHOQUE,PROVIDENCIA,HUELEN,-,URBANA,-33.431024,-70.623711,1,0,0,0,0,0
-7861419.73185039,-3952362.88733429,664,REGION METROPOLITANA,PROVIDENCIA,CHOQUE,PROVIDENCIA,MANUEL MONTT,-,URBANA,-33.428827,-70.620335,1,0,0,0,0,0
-7861579.03004172,-3954242.97266487,665,REGION METROPOLITANA,PROVIDENCIA,CHOQUE,TERESA SALAS,-,520,URBANA,-33.442921,-70.621766,1,0,1,0,0,1
-7860127.98047923,-3950935.21891396,666,REGION METROPOLITANA,PROVIDENCIA,COLISION,ANDRES BELLO,NVA LOS LEONES,-,URBANA,-33.418123,-70.608731,1,0,0,0,0,0
-7861734.87732883,-3952380.89436617,667,REGION METROPOLITANA,PROVIDENCIA,COLISION,ANDRES BELLO,PEREZ VALENZUELA,-,URBANA,-33.428962,-70.623166,2,0,2,2,0,0
-7863094.86754785,-3953367.98933296,668,REGION METROPOLITANA,PROVIDENCIA,COLISION,ANDRES BELLO,VICUÑA MACKENNA,-,URBANA,-33.436362,-70.635383,1,0,1,0,0,1
-7860604.31658033,-3954024.05387497,669,REGION METROPOLITANA,PROVIDENCIA,COLISION,ANTONIO VARAS,ARTURO CLARO,-,URBANA,-33.44128,-70.61301,1,0,1,1,0,0
-7860687.69487894,-3953721.36311248,670,REGION METROPOLITANA,PROVIDENCIA,COLISION,ANTONIO VARAS,RANCAGUA,-,URBANA,-33.439011,-70.613759,1,0,1,1,0,0
-7859456.72394975,-3953336.24091453,671,REGION METROPOLITANA,PROVIDENCIA,COLISION,CALIFORNIA,SUECIA,-,URBANA,-33.436124,-70.602701,1,0,1,0,0,1
-7858608.24679092,-3952635.79691079,672,REGION METROPOLITANA,PROVIDENCIA,COLISION,EL VERGEL,EL BOSQUE,-,URBANA,-33.430873,-70.595079,1,0,1,0,0,1
-7859732.01705048,-3952563.90075304,673,REGION METROPOLITANA,PROVIDENCIA,COLISION,ELIODORO YAÑEZ,-,2274,URBANA,-33.430334,-70.605174,1,0,1,0,0,1
-7859349.7459191,-3952489.2039192,674,REGION METROPOLITANA,PROVIDENCIA,COLISION,ELIODORO YAÑEZ,LLEWELLYN JONES,-,URBANA,-33.429774,-70.60174,1,0,1,0,0,1
-7860932.15248072,-3953736.43743209,675,REGION METROPOLITANA,PROVIDENCIA,COLISION,FRANCISCO BILBAO,-,1270,URBANA,-33.439124,-70.615955,1,0,1,1,0,0
-7862096.66567391,-3954096.09250776,676,REGION METROPOLITANA,PROVIDENCIA,COLISION,FRANCISCO BILBAO,ITALIA,-,URBANA,-33.44182,-70.626416,1,0,1,0,0,1
-7860887.51336491,-3953767.51994069,677,REGION METROPOLITANA,PROVIDENCIA,COLISION,FRANCISCO BILBAO,MANUEL MONTT,-,URBANA,-33.439357,-70.615554,1,0,1,1,0,0
-7859586.07719805,-3953536.87103911,678,REGION METROPOLITANA,PROVIDENCIA,COLISION,FRANCISCO BILBAO,RICARDO LYON,-,URBANA,-33.437628,-70.603863,1,0,1,0,0,1
-7861083.10171024,-3954407.73146262,679,REGION METROPOLITANA,PROVIDENCIA,COLISION,JOSE MIGUEL CLARO,ALVAREZ CONDARCO,-,URBANA,-33.444156,-70.617311,1,0,0,0,0,0
-7861022.65522673,-3954726.58308551,680,REGION METROPOLITANA,PROVIDENCIA,COLISION,JOSE MIGUEL CLARO,CAUPOLICAN,-,URBANA,-33.446546,-70.616768,1,0,1,0,0,1
-7861194.53252052,-3953815.81138572,681,REGION METROPOLITANA,PROVIDENCIA,COLISION,JOSE MIGUEL CLARO,FRANCISCO BILBAO,-,URBANA,-33.439719,-70.618312,1,0,1,0,0,1
-7861110.93158293,-3954259.51514268,682,REGION METROPOLITANA,PROVIDENCIA,COLISION,JOSE MIGUEL CLARO,MANUEL ANTONIO MAIRA,-,URBANA,-33.443045,-70.617561,1,0,1,1,0,0
-7858848.80821052,-3952578.44001422,683,REGION METROPOLITANA,PROVIDENCIA,COLISION,LAS DALIAS,HERNANDO DE AGUIRRE,-,URBANA,-33.430443,-70.59724,1,0,0,0,0,0
-7859542.66259664,-3953027.03188051,684,REGION METROPOLITANA,PROVIDENCIA,COLISION,LAS VIOLETAS,SUECIA,-,URBANA,-33.433806,-70.603473,1,0,1,1,0,0
-7859513.05161209,-3952272.05228929,685,REGION METROPOLITANA,PROVIDENCIA,COLISION,LOS LEONES,LAS HORTENSIAS,-,URBANA,-33.428146,-70.603207,1,0,1,0,0,1
-7859642.2935409,-3951670.50485316,686,REGION METROPOLITANA,PROVIDENCIA,COLISION,LOTA,LOS LEONES,-,URBANA,-33.423636,-70.604368,1,0,1,1,0,0
-7861110.93158293,-3954259.51514268,687,REGION METROPOLITANA,PROVIDENCIA,COLISION,MANUEL ANTONIO MAIRA,JOSE MIGUEL CLARO,-,URBANA,-33.443045,-70.617561,1,0,1,0,0,1
-7858463.4201334,-3952363.55426089,688,REGION METROPOLITANA,PROVIDENCIA,COLISION,MARCEL DUHAUT,LAS AMAPOLAS,-,URBANA,-33.428832,-70.593778,1,0,0,0,0,0
-7860523.83258849,-3952497.60728894,689,REGION METROPOLITANA,PROVIDENCIA,COLISION,MARCHANT PEREIRA,HUMBERTO BIANCHI,-,URBANA,-33.429837,-70.612287,1,0,1,0,0,1
-7861936.36560717,-3954365.70774076,690,REGION METROPOLITANA,PROVIDENCIA,COLISION,MARIN,GIRARDI,-,URBANA,-33.443841,-70.624976,1,0,1,0,0,1
-7862607.51081716,-3953918.39802461,691,REGION METROPOLITANA,PROVIDENCIA,COLISION,PEDRO BANNEN,-,138,URBANA,-33.440488,-70.631005,1,0,1,0,0,1
-7859842.11202687,-3954575.42764357,692,REGION METROPOLITANA,PROVIDENCIA,COLISION,PEDRO DE VALDIVIA,DIAG ORIENTE,-,URBANA,-33.445413,-70.606163,1,0,0,0,0,0
-7860056.84732461,-3953352.91549319,693,REGION METROPOLITANA,PROVIDENCIA,COLISION,PEDRO DE VALDIVIA,POCURO,-,URBANA,-33.436249,-70.608092,1,0,1,0,0,1
-7858928.40164644,-3955834.3605856,694,REGION METROPOLITANA,PROVIDENCIA,COLISION,POCURO,LOS LEONES,-,URBANA,-33.454849,-70.597955,1,0,1,0,0,1
-7861134.97659295,-3952220.29930774,695,REGION METROPOLITANA,PROVIDENCIA,COLISION,PROVIDENCIA,CIRUJANO GUZMAN,-,URBANA,-33.427758,-70.617777,1,0,1,0,0,1
-7861795.54645131,-3952655.93858606,696,REGION METROPOLITANA,PROVIDENCIA,COLISION,PROVIDENCIA,HUELEN,-,URBANA,-33.431024,-70.623711,1,0,1,0,0,1
-7862101.78637049,-3953014.3595553,697,REGION METROPOLITANA,PROVIDENCIA,COLISION,PROVIDENCIA,SALVADOR,-,URBANA,-33.433711,-70.626462,1,0,0,0,0,0
-7860057.84920003,-3951285.31749733,698,REGION METROPOLITANA,PROVIDENCIA,COLISION,PROVIDENCIA,SUECIA,-,URBANA,-33.420748,-70.608101,1,0,0,0,0,0
-7859530.75141112,-3953634.3860058,699,REGION METROPOLITANA,PROVIDENCIA,COLISION,RICARDO LYON,-,1874,URBANA,-33.438359,-70.603366,1,0,1,0,0,1
-7859681.36668217,-3953238.59506411,700,REGION METROPOLITANA,PROVIDENCIA,COLISION,RICARDO LYON,POCURO,-,URBANA,-33.435392,-70.604719,1,0,1,0,0,1
-7862627.21436703,-3952803.06725049,701,REGION METROPOLITANA,PROVIDENCIA,COLISION,SALVADOR,-,100,URBANA,-33.432127,-70.631182,1,0,1,0,0,1
-7861324.88764424,-3954521.12956876,702,REGION METROPOLITANA,PROVIDENCIA,COLISION,STA ISABEL,JOSE MANUEL INFANTE,-,URBANA,-33.445006,-70.619483,1,0,0,0,0,0
-7859988.27451828,-3950165.03928207,703,REGION METROPOLITANA,PROVIDENCIA,COLISION,STA MARIA,-,2890,URBANA,-33.412348,-70.607476,1,0,1,0,0,1
-7860208.1305126,-3951031.9117505,704,REGION METROPOLITANA,PROVIDENCIA,COLISION,SUECIA,ANDRES BELLO,-,URBANA,-33.418848,-70.609451,2,0,0,0,0,0
-7859663.88952211,-3952572.83772794,705,REGION METROPOLITANA,PROVIDENCIA,COLISION,SUECIA,ELIODORO YAÑEZ,-,URBANA,-33.430401,-70.604562,1,0,1,1,0,0
-7859413.64330681,-3953488.58075785,706,REGION METROPOLITANA,PROVIDENCIA,COLISION,SUECIA,FRANCISCO BILBAO,-,URBANA,-33.437266,-70.602314,1,0,1,1,0,0
-7859944.63727789,-3951548.86535656,707,REGION METROPOLITANA,PROVIDENCIA,COLISION,SUECIA,LAS BELLOTAS,-,URBANA,-33.422724,-70.607084,1,0,0,0,0,0
-7858169.98195567,-3952025.69416146,708,REGION METROPOLITANA,PROVIDENCIA,COLISION,TOBALABA,ELIODORO YAÑEZ,-,URBANA,-33.426299,-70.591142,1,0,0,0,0,0
