X,Y,FID,POINT_X,POINT_Y,REGION,COD_COMUN,COMUNA,CALLE_UNO,CALLE_DOS,NUMERO,DIR_GEOCOD,PAIS,Año,Claseaccid,Cód_Regi,Cód_Comun,Cód_Zona,Zona,Fallecidos,Graves,Menos_Grav,Leves,Ilesos,Siniestros
-7873346.49096204,-3950204.32732169,96,-70.7274749,-33.4126426,REGION METROPOLITANA,13128,RENCA,COST NORTE, ,23,"COST NORTE 23, RENCA",CHILE,2021,1,13,13128,1,URBANA,0,2,0,5,11,9
-7873272.95330642,-3962690.49200351,97,-70.7268143,-33.5062193,REGION METROPOLITANA,13111,LA GRANJA,AMERICO VESPUCIO,AUTOPISTA ACCESO SUR,0,"AMERICO VESPUCIO & AUTOPISTA ACCESO SUR, LA GRANJA",CHILE,2021,1,13,13111,1,URBANA,0,0,0,2,11,8
-7873261.62098226,-3954462.86960113,98,-70.7267125,-33.4445693,REGION METROPOLITANA,13117,LO PRADO,SAN PABLO,GRAL JUAN BUENDIA,0,"SAN PABLO & GRAL JUAN BUENDIA, LO PRADO",CHILE,2021,1,13,13117,1,URBANA,0,0,1,0,9,5
-7873257.14593873,-3954442.0844168,99,-70.7266723,-33.4444135,REGION METROPOLITANA,13117,LO PRADO,SAN PABLO,LAS MADRESELVAS,0,"SAN PABLO & LAS MADRESELVAS, LO PRADO",CHILE,2021,1,13,13117,1,URBANA,0,0,1,0,8,5
-7873232.13244915,-3965043.13382012,100,-70.7264476,-33.5238397,REGION METROPOLITANA,13102,CERRILLOS,CAMINO A LONQUEN,LO ESPEJO,0,"CAMINO A LONQUEN & LO ESPEJO, CERRILLOS",CHILE,2021,1,13,13102,1,URBANA,0,0,0,6,10,7
-7873055.70218819,-3943998.20703562,101,-70.7248627,-33.3660937,REGION METROPOLITANA,13125,QUILICURA,MANUEL ANTONIO MATTA,ARTURO PRAT,0,"MANUEL ANTONIO MATTA & ARTURO PRAT, QUILICURA",CHILE,2021,1,13,13125,1,URBANA,0,0,0,2,8,5
-7872946.44210797,-3949883.74655629,102,-70.7238812,-33.4102387,REGION METROPOLITANA,13128,RENCA,CONDELL,COSTANERA,0,"CONDELL & COSTANERA, RENCA",CHILE,2021,1,13,13128,1,URBANA,0,0,0,0,10,6
-7872913.24663582,-3936950.19644615,103,-70.723583,-33.3132,REGION METROPOLITANA,13302,LAMPA,PDTE EDUARDO FREI MONTALVA,LA MONTA??ªA,0,"PDTE EDUARDO FREI MONTALVA & LA MONTA??ªA, LAMPA",CHILE,2021,1,13,13302,1,URBANA,0,0,0,2,11,7
-7872865.36812283,-3954411.90727722,104,-70.7231529,-33.4441873,REGION METROPOLITANA,13117,LO PRADO,SAN PABLO,NEPTUNO,0,"SAN PABLO & NEPTUNO, LO PRADO",CHILE,2021,1,13,13117,1,URBANA,0,3,2,2,22,17
-7872846.85569151,-3960566.45745238,105,-70.7229866,-33.490308,REGION METROPOLITANA,13102,CERRILLOS,LO ERRAZURIZ,COST NORTE DEL FERROCARRIL,0,"LO ERRAZURIZ & COST NORTE DEL FERROCARRIL, CERRILLOS",CHILE,2021,1,13,13102,1,URBANA,0,0,2,4,10,6
-7872819.1816661,-3960618.07426073,106,-70.722738,-33.4906947,REGION METROPOLITANA,13102,CERRILLOS,LO ERRAZURIZ,PDTE SALVADOR ALLENDE,0,"LO ERRAZURIZ & PDTE SALVADOR ALLENDE, CERRILLOS",CHILE,2021,1,13,13102,1,URBANA,0,0,0,4,15,9
-7872801.11451274,-3954978.73568461,107,-70.7225757,-33.448436,REGION METROPOLITANA,13117,LO PRADO,NEPTUNO,TERRITORIO ANTARTICO,0,"NEPTUNO & TERRITORIO ANTARTICO, LO PRADO",CHILE,2021,1,13,13117,1,URBANA,0,1,0,2,8,6
-7872794.29062796,-3963193.04048226,108,-70.7225144,-33.5099835,REGION METROPOLITANA,13102,CERRILLOS,CAMINO A MELIPILLA,AMERICO VESPUCIO,0,"CAMINO A MELIPILLA & AMERICO VESPUCIO, CERRILLOS",CHILE,2021,1,13,13102,1,URBANA,0,0,0,4,32,19
-7872771.91541031,-3955420.21588302,109,-70.7223134,-33.451745,REGION METROPOLITANA,13117,LO PRADO,NEPTUNO,DORSAL,0,"NEPTUNO & DORSAL, LO PRADO",CHILE,2021,1,13,13117,1,URBANA,0,1,1,2,15,7
-7872542.25216885,-3952599.6621486,110,-70.7202503,-33.4306021,REGION METROPOLITANA,13126,QUINTA NORMAL,NEPTUNO,JOSE JOAQUIN PEREZ,0,"NEPTUNO & JOSE JOAQUIN PEREZ, QUINTA NORMAL",CHILE,2021,1,13,13126,1,URBANA,0,0,0,6,7,5
-7872492.90423858,-3990329.76037964,111,-70.719807,-33.7130002,REGION METROPOLITANA,13402,BUIN,LOS GUINDOS,CALETERA ORIENTE,0,"LOS GUINDOS & CALETERA ORIENTE, BUIN",CHILE,2021,1,13,13402,1,URBANA,0,0,0,2,8,7
-7872425.37783547,-3993518.39840443,112,-70.7192004,-33.7368238,REGION METROPOLITANA,13402,BUIN,CAMINO EL ARPA,ACCESO SUR,0,"CAMINO EL ARPA & ACCESO SUR, BUIN",CHILE,2021,1,13,13402,1,URBANA,0,0,1,3,11,7
-7872372.89069556,-3938636.36091401,113,-70.7187289,-33.3258572,REGION METROPOLITANA,13125,QUILICURA,PDTE EDUARDO FREI MONTALVA, ,11100,"PDTE EDUARDO FREI MONTALVA 11100, QUILICURA",CHILE,2021,1,13,13125,1,URBANA,1,0,0,5,9,5
-7872303.04884704,-3964428.02321181,114,-70.7181015,-33.5192331,REGION METROPOLITANA,13102,CERRILLOS,AMERICO VESPUCIO, ,1501,"AMERICO VESPUCIO 1501, CERRILLOS",CHILE,2021,1,13,13102,1,URBANA,0,0,0,0,9,5
-7872269.57507615,-3949059.31102618,115,-70.7178008,-33.4040563,REGION METROPOLITANA,13128,RENCA,GRAL VELASQUEZ, ,8100,"GRAL VELASQUEZ 8100, RENCA",CHILE,2021,1,13,13128,1,URBANA,1,1,2,3,21,14
-7872215.37361609,-3963768.83127955,116,-70.7173139,-33.5142961,REGION METROPOLITANA,13102,CERRILLOS,AMERICO VESPUCIO,CAMINO A LONQUEN,0,"AMERICO VESPUCIO & CAMINO A LONQUEN, CERRILLOS",CHILE,2021,1,13,13102,1,URBANA,0,0,0,8,28,17
-7872178.44894099,-3976287.11578577,117,-70.7169822,-33.6080033,REGION METROPOLITANA,13401,SAN BERNARDO,CAMINO CATEMITO,PDTE JORGE ALESSANDRI RODRIGUEZ,0,"CAMINO CATEMITO & PDTE JORGE ALESSANDRI RODRIGUEZ, SAN BERNARDO",CHILE,2021,1,13,13401,1,URBANA,0,2,1,2,13,9
-7872000.54926275,-3973576.23693312,118,-70.7153841,-33.5877193,REGION METROPOLITANA,13401,SAN BERNARDO,COLON NORTE,PDTE JORGE ALESSANDRI RODRIGUEZ,0,"COLON NORTE & PDTE JORGE ALESSANDRI RODRIGUEZ, SAN BERNARDO",CHILE,2021,1,13,13401,1,URBANA,0,0,0,2,16,10
-7871967.45397814,-3975764.42946858,119,-70.7150868,-33.6040927,REGION METROPOLITANA,13401,SAN BERNARDO,EUCALIPTUS,EYZAGUIRRE,0,"EUCALIPTUS & EYZAGUIRRE, SAN BERNARDO",CHILE,2021,1,13,13401,1,URBANA,0,0,0,2,18,11
-7871860.64292673,-3973838.12887014,120,-70.7141273,-33.5896791,REGION METROPOLITANA,13601,TALAGANTE,O'HIGGINS, ,1877,"O'HIGGINS 1877, TALAGANTE",CHILE,2021,1,13,13601,1,URBANA,0,0,0,4,7,5
-7871751.33831871,-3954223.74885028,121,-70.7131454,-33.4427769,REGION METROPOLITANA,13117,LO PRADO,SAN PABLO,NECOCHEA,0,"SAN PABLO & NECOCHEA, LO PRADO",CHILE,2021,1,13,13117,1,URBANA,0,0,1,3,7,5
-7871612.99045556,-3970837.67237617,122,-70.7119026,-33.5672233,REGION METROPOLITANA,13401,SAN BERNARDO,PDTE JORGE ALESSANDRI RODRIGUEZ,CAMINO LA VARA,0,"PDTE JORGE ALESSANDRI RODRIGUEZ & CAMINO LA VARA, SAN BERNARDO",CHILE,2021,1,13,13401,1,URBANA,0,0,0,4,33,18
-7871608.8716344,-3964089.12950295,123,-70.7118656,-33.516695,REGION METROPOLITANA,13102,CERRILLOS,AEROPUERTO,AMERICO VESPUCIO,0,"AEROPUERTO & AMERICO VESPUCIO, CERRILLOS",CHILE,2021,1,13,13102,1,URBANA,0,0,1,3,15,10
-7871594.55594788,-3950697.35808749,124,-70.711737,-33.4163395,REGION METROPOLITANA,13126,QUINTA NORMAL,CARRASCAL,SAMUEL IZQUIERDO,0,"CARRASCAL & SAMUEL IZQUIERDO, QUINTA NORMAL",CHILE,2021,1,13,13126,1,URBANA,0,2,0,0,6,5
-7871584.55945761,-3973625.57340206,125,-70.7116472,-33.5880885,REGION METROPOLITANA,13401,SAN BERNARDO,COLON SUR,BUENOS AIRES,0,"COLON SUR & BUENOS AIRES, SAN BERNARDO",CHILE,2021,1,13,13401,1,URBANA,0,0,0,0,10,6
-7871523.32260572,-3957479.35848853,126,-70.7110971,-33.4671771,REGION METROPOLITANA,13106,ESTACION CENTRAL,5 DE ABRIL,AEROPUERTO,0,"5 DE ABRIL & AEROPUERTO, ESTACION CENTRAL",CHILE,2021,1,13,13106,1,URBANA,0,0,0,0,8,5
-7871485.09549259,-3969714.0282303,127,-70.7107537,-33.5588123,REGION METROPOLITANA,13401,SAN BERNARDO,LAS ACACIAS,GRAL VELASQUEZ,0,"LAS ACACIAS & GRAL VELASQUEZ, SAN BERNARDO",CHILE,2021,1,13,13401,1,URBANA,0,0,0,0,9,5
-7871441.4137244,-3979450.05698231,128,-70.7103613,-33.6316638,REGION METROPOLITANA,13401,SAN BERNARDO,PDTE JORGE ALESSANDRI RODRIGUEZ, ,20040,"PDTE JORGE ALESSANDRI RODRIGUEZ 20040, SAN BERNARDO",CHILE,2021,1,13,13401,1,URBANA,0,0,0,0,19,11
-7871424.88278001,-3949147.48058011,129,-70.7102128,-33.4047175,REGION METROPOLITANA,13128,RENCA,SENADOR JAIME GUZMAN,DOMINGO SANTA MARIA,0,"SENADOR JAIME GUZMAN & DOMINGO SANTA MARIA, RENCA",CHILE,2021,1,13,13128,1,URBANA,0,0,0,11,16,14
-7871409.25352351,-3961984.9690879,130,-70.7100724,-33.5009345,REGION METROPOLITANA,13102,CERRILLOS,PEDRO AGUIRRE CERDA,LO ERRAZURIZ,0,"PEDRO AGUIRRE CERDA & LO ERRAZURIZ, CERRILLOS",CHILE,2021,1,13,13102,1,URBANA,0,4,2,5,12,9
-7871403.72094482,-3969981.97756427,131,-70.7100227,-33.5608181,REGION METROPOLITANA,13401,SAN BERNARDO,PDTE JORGE ALESSANDRI RODRIGUEZ, ,5201,"PDTE JORGE ALESSANDRI RODRIGUEZ 5201, SAN BERNARDO",CHILE,2021,1,13,13401,1,URBANA,0,2,0,0,9,5
-7871389.86166821,-3968989.40192679,132,-70.7098982,-33.5533877,REGION METROPOLITANA,13401,SAN BERNARDO,GRAL VELASQUEZ,PUERTA SUR,0,"GRAL VELASQUEZ & PUERTA SUR, SAN BERNARDO",CHILE,2021,1,13,13401,1,URBANA,0,0,0,5,13,9
-7871323.38166831,-3969381.2309436,133,-70.709301,-33.556321,REGION METROPOLITANA,13130,SAN MIGUEL,PDTE JORGE ALESSANDRI RODRIGUEZ,SALESIANOS,0,"PDTE JORGE ALESSANDRI RODRIGUEZ & SALESIANOS, SAN MIGUEL",CHILE,2021,1,13,13130,1,URBANA,0,0,0,3,15,7
-7871285.85586796,-3975003.96628792,134,-70.7089639,-33.5984028,REGION METROPOLITANA,13401,SAN BERNARDO,SAN ALFONSO,EYZAGUIRRE,0,"SAN ALFONSO & EYZAGUIRRE, SAN BERNARDO",CHILE,2021,1,13,13401,1,URBANA,0,1,0,2,9,5
-7871262.92405286,-3967832.25286815,135,-70.7087579,-33.5447245,REGION METROPOLITANA,13401,SAN BERNARDO,STA MARGARITA,GRAL VELASQUEZ,0,"STA MARGARITA & GRAL VELASQUEZ, SAN BERNARDO",CHILE,2021,1,13,13401,1,URBANA,0,0,0,1,9,5
-7871262.18934422,-3964081.17167553,136,-70.7087513,-33.5166354,REGION METROPOLITANA,13102,CERRILLOS,AMERICO VESPUCIO, ,2500,"AMERICO VESPUCIO 2500, CERRILLOS",CHILE,2021,1,13,13102,1,URBANA,0,0,0,1,14,7
-7871200.84117284,-3969274.2858022,137,-70.7082002,-33.5555204,REGION METROPOLITANA,13401,SAN BERNARDO,PDTE JORGE ALESSANDRI RODRIGUEZ,EYZAGUIRRE,0,"PDTE JORGE ALESSANDRI RODRIGUEZ & EYZAGUIRRE, SAN BERNARDO",CHILE,2021,1,13,13401,1,URBANA,0,0,0,1,12,8
-7871146.63971278,-3980220.97549193,138,-70.7077133,-33.6374297,REGION METROPOLITANA,13401,SAN BERNARDO,PORTALES,REGINA GALVEZ,0,"PORTALES & REGINA GALVEZ, SAN BERNARDO",CHILE,2021,1,13,13401,1,URBANA,0,1,0,0,12,6
-7871102.57945832,-3954059.52629115,139,-70.7073175,-33.4415459,REGION METROPOLITANA,13117,LO PRADO,SAN PABLO,LAS REJAS NORTE,0,"SAN PABLO & LAS REJAS NORTE, LO PRADO",CHILE,2021,1,13,13117,1,URBANA,0,0,1,3,15,10
-7870962.72878204,-3956160.28335071,140,-70.7060612,-33.4572917,REGION METROPOLITANA,13117,LO PRADO,LIBER BERNARDO O'HIGGINS,HERA,0,"LIBER BERNARDO O'HIGGINS & HERA, LO PRADO",CHILE,2021,1,13,13117,1,URBANA,0,1,0,10,6,6
-7870957.7528008,-3969215.51047831,141,-70.7060165,-33.5550804,REGION METROPOLITANA,13401,SAN BERNARDO,LOPE DE LANDA,PDTE JORGE ALESSANDRI RODRIGUEZ,0,"LOPE DE LANDA & PDTE JORGE ALESSANDRI RODRIGUEZ, SAN BERNARDO",CHILE,2021,1,13,13401,1,URBANA,0,0,0,0,16,5
-7870923.73356441,-3961271.06614417,142,-70.7057109,-33.4955866,REGION METROPOLITANA,13102,CERRILLOS,PEDRO AGUIRRE CERDA,CERRILLOS,0,"PEDRO AGUIRRE CERDA & CERRILLOS, CERRILLOS",CHILE,2021,1,13,13102,1,URBANA,0,1,0,1,7,5
-7870922.38659857,-3956173.62626749,143,-70.7056988,-33.4573917,REGION METROPOLITANA,13106,ESTACION CENTRAL,LIBER BERNARDO O'HIGGINS,LAS REJAS NORTE,0,"LIBER BERNARDO O'HIGGINS & LAS REJAS NORTE, ESTACION CENTRAL",CHILE,2021,1,13,13106,1,URBANA,0,0,0,2,10,5
-7870894.42314249,-3956178.64320818,144,-70.7054476,-33.4574293,REGION METROPOLITANA,13106,ESTACION CENTRAL,LIBER BERNARDO O'HIGGINS,LAS REJAS SUR,0,"LIBER BERNARDO O'HIGGINS & LAS REJAS SUR, ESTACION CENTRAL",CHILE,2021,1,13,13106,1,URBANA,0,1,1,2,13,8
-7870839.49810573,-3957153.97246713,145,-70.7049542,-33.4647387,REGION METROPOLITANA,13106,ESTACION CENTRAL,5 DE ABRIL,LAS REJAS,0,"5 DE ABRIL & LAS REJAS, ESTACION CENTRAL",CHILE,2021,1,13,13106,1,URBANA,0,1,0,3,19,12
-7870829.70199054,-3942784.64694882,146,-70.7048662,-33.3569885,REGION METROPOLITANA,13125,QUILICURA,PDTE EDUARDO FREI MONTALVA,LO MARCOLETA,0,"PDTE EDUARDO FREI MONTALVA & LO MARCOLETA, QUILICURA",CHILE,2021,1,13,13125,1,URBANA,2,0,0,0,12,7
-7870823.22319617,-3936931.05445243,147,-70.704808,-33.3130563,REGION METROPOLITANA,13301,COLINA,CALETERA GRAL SAN MARTIN, ,14000,"CALETERA GRAL SAN MARTIN 14000, COLINA",CHILE,2021,1,13,13301,1,URBANA,0,1,3,9,19,17
-7870797.17443533,-3974501.22394907,148,-70.704574,-33.594641,REGION METROPOLITANA,13401,SAN BERNARDO,FREIRE,COVADONGA,0,"FREIRE & COVADONGA, SAN BERNARDO",CHILE,2021,1,13,13401,1,URBANA,0,0,0,1,11,7
-7870788.01284124,-3960961.831799,149,-70.7044917,-33.49327,REGION METROPOLITANA,13102,CERRILLOS,LAS AMERICAS,PEDRO AGUIRRE CERDA,0,"LAS AMERICAS & PEDRO AGUIRRE CERDA, CERRILLOS",CHILE,2021,1,13,13102,1,URBANA,0,0,0,2,11,6
-7870771.72679973,-3973867.4480949,150,-70.7043454,-33.5898985,REGION METROPOLITANA,13401,SAN BERNARDO,EYZAGUIRRE,COLON,0,"EYZAGUIRRE & COLON, SAN BERNARDO",CHILE,2021,1,13,13401,1,URBANA,0,0,0,0,9,5
-7870588.78434857,-3973259.72418583,151,-70.702702,-33.5853507,REGION METROPOLITANA,13401,SAN BERNARDO,BALMACEDA,EYZAGUIRRE,0,"BALMACEDA & EYZAGUIRRE, SAN BERNARDO",CHILE,2021,1,13,13401,1,URBANA,0,0,0,2,8,5
-7870583.58572834,-3954650.09803412,152,-70.7026553,-33.4459727,REGION METROPOLITANA,13126,QUINTA NORMAL,RADAL,NVA IMPERIAL,0,"RADAL & NVA IMPERIAL, QUINTA NORMAL",CHILE,2021,1,13,13126,1,URBANA,0,1,1,0,7,5
-7870581.61537336,-3974313.75363199,153,-70.7026376,-33.5932382,REGION METROPOLITANA,13401,SAN BERNARDO,ARTURO PRAT,VICTORIA,0,"ARTURO PRAT & VICTORIA, SAN BERNARDO",CHILE,2021,1,13,13401,1,URBANA,0,0,1,0,12,6
-7870562.9136989,-3953880.35159817,154,-70.7024696,-33.4402028,REGION METROPOLITANA,13126,QUINTA NORMAL,SAN PABLO,RADAL,0,"SAN PABLO & RADAL, QUINTA NORMAL",CHILE,2021,1,13,13126,1,URBANA,1,0,0,2,8,5
-7870562.3237056,-3955368.28871904,155,-70.7024643,-33.4513558,REGION METROPOLITANA,13106,ESTACION CENTRAL,EMBAJADOR QUINTANA,RADAL,0,"EMBAJADOR QUINTANA & RADAL, ESTACION CENTRAL",CHILE,2021,1,13,13106,1,URBANA,0,0,0,4,8,6
-7870544.03391326,-3948893.12150897,156,-70.7023,-33.40281,REGION METROPOLITANA,13128,RENCA,SENADOR JAIME GUZMAN,CAUPOLICAN,0,"SENADOR JAIME GUZMAN & CAUPOLICAN, RENCA",CHILE,2021,1,13,13128,1,URBANA,1,0,2,1,9,5
-7870539.75924482,-3974169.89214349,157,-70.7022616,-33.5921617,REGION METROPOLITANA,13401,SAN BERNARDO,O'HIGGINS,VICTORIA,0,"O'HIGGINS & VICTORIA, SAN BERNARDO",CHILE,2021,1,13,13401,1,URBANA,0,2,0,5,10,6
-7870422.87377949,-3964620.15329629,158,-70.7012116,-33.520672,REGION METROPOLITANA,13102,CERRILLOS,GRAL VELASQUEZ,AMERICO VESPUCIO,0,"GRAL VELASQUEZ & AMERICO VESPUCIO, CERRILLOS",CHILE,2021,1,13,13102,1,URBANA,1,5,0,17,49,28
-7870403.94946605,-3956034.50043056,159,-70.7010416,-33.456349,REGION METROPOLITANA,13106,ESTACION CENTRAL,LIBER BERNARDO O'HIGGINS,RADAL,0,"LIBER BERNARDO O'HIGGINS & RADAL, ESTACION CENTRAL",CHILE,2021,1,13,13106,1,URBANA,0,1,0,0,8,5
-7870382.04179026,-3971612.93174518,160,-70.7008448,-33.573026,REGION METROPOLITANA,13401,SAN BERNARDO,LO BLANCO,AMERICA,0,"LO BLANCO & AMERICA, SAN BERNARDO",CHILE,2021,1,13,13401,1,URBANA,0,0,1,5,9,7
-7870333.84045075,-3973992.53003721,161,-70.7004118,-33.5908345,REGION METROPOLITANA,13401,SAN BERNARDO,COLON SUR,BULNES,0,"COLON SUR & BULNES, SAN BERNARDO",CHILE,2021,1,13,13401,1,URBANA,0,0,1,3,10,7
-7870331.52500534,-3956069.25838303,162,-70.700391,-33.4566095,REGION METROPOLITANA,13106,ESTACION CENTRAL,LIBER BERNARDO O'HIGGINS,ECUADOR,0,"LIBER BERNARDO O'HIGGINS & ECUADOR, ESTACION CENTRAL",CHILE,2021,1,13,13106,1,URBANA,0,1,0,0,11,6
-7870267.97270805,-3974846.93212692,163,-70.6998201,-33.5972278,REGION METROPOLITANA,13401,SAN BERNARDO,BARROS ARANA,SAN JOSE,0,"BARROS ARANA & SAN JOSE, SAN BERNARDO",CHILE,2021,1,13,13401,1,URBANA,0,0,1,2,9,6
-7870265.01160959,-3944251.12579153,164,-70.6997935,-33.3679912,REGION METROPOLITANA,13104,CONCHALI,PDTE EDUARDO FREI MONTALVA,AMERICO VESPUCIO,0,"PDTE EDUARDO FREI MONTALVA & AMERICO VESPUCIO, CONCHALI",CHILE,2021,1,13,13104,1,URBANA,0,0,0,0,7,7
-7870257.7313149,-3974250.48910181,165,-70.6997281,-33.5927648,REGION METROPOLITANA,13401,SAN BERNARDO,JOSE JOAQUIN PEREZ,O'HIGGINS,0,"JOSE JOAQUIN PEREZ & O'HIGGINS, SAN BERNARDO",CHILE,2021,1,13,13401,1,URBANA,0,0,0,2,8,5
-7870251.26365248,-3955994.60563493,166,-70.69967,-33.45605,REGION METROPOLITANA,13106,ESTACION CENTRAL,ECUADOR,FRANCISCO ZELADA,0,"ECUADOR & FRANCISCO ZELADA, ESTACION CENTRAL",CHILE,2021,1,13,13106,1,URBANA,0,0,0,2,16,11
-7870190.38302296,-3977694.83519721,167,-70.6991231,-33.6185346,REGION METROPOLITANA,13401,SAN BERNARDO,GRAL URRUTIA,PORTALES,0,"GRAL URRUTIA & PORTALES, SAN BERNARDO",CHILE,2021,1,13,13401,1,URBANA,0,0,0,2,11,7
-7870115.73217244,-3965014.66490325,168,-70.6984525,-33.5236265,REGION METROPOLITANA,13116,LO ESPEJO,CENTRAL,AMERICO VESPUCIO,0,"CENTRAL & AMERICO VESPUCIO, LO ESPEJO",CHILE,2021,1,13,13116,1,URBANA,0,0,0,2,19,12
-7870034.89195822,-3955312.5993628,169,-70.6977263,-33.4509384,REGION METROPOLITANA,13106,ESTACION CENTRAL,BLANCO GARCES,EMBAJADOR QUINTANA,0,"BLANCO GARCES & EMBAJADOR QUINTANA, ESTACION CENTRAL",CHILE,2021,1,13,13106,1,URBANA,0,0,0,1,7,5
-7870009.70035746,-3972905.39148462,170,-70.6975,-33.582699,REGION METROPOLITANA,13401,SAN BERNARDO,GRAN AVDA JOSE MIGUEL CARRERA,STA MARTA,0,"GRAN AVDA JOSE MIGUEL CARRERA & STA MARTA, SAN BERNARDO",CHILE,2021,1,13,13401,1,URBANA,0,1,0,2,22,12
-7870004.13438292,-3948463.75739781,171,-70.69745,-33.39959,REGION METROPOLITANA,13128,RENCA,PLAZA APOSTOL SANTIAGO,SENADOR JAIME GUZMAN,0,"PLAZA APOSTOL SANTIAGO & SENADOR JAIME GUZMAN, RENCA",CHILE,2021,1,13,13128,1,URBANA,0,1,0,2,9,7
-7869978.19694156,-3955887.1305406,172,-70.697217,-33.4552445,REGION METROPOLITANA,13106,ESTACION CENTRAL,GRAL AMENGUAL,LIBER BERNARDO O'HIGGINS,0,"GRAL AMENGUAL & LIBER BERNARDO O'HIGGINS, ESTACION CENTRAL",CHILE,2021,1,13,13106,1,URBANA,0,2,0,2,10,8
-7869910.6816704,-3943939.4267076,173,-70.6966105,-33.3656527,REGION METROPOLITANA,13125,QUILICURA,PDTE EDUARDO FREI MONTALVA,AMERICO VESPUCIO,0,"PDTE EDUARDO FREI MONTALVA & AMERICO VESPUCIO, QUILICURA",CHILE,2021,1,13,13125,1,URBANA,0,0,0,0,18,10
-7869905.52757797,-3970018.62103446,174,-70.6965642,-33.5610924,REGION METROPOLITANA,13401,SAN BERNARDO,OCHAGAVIA,LAS ACACIAS,0,"OCHAGAVIA & LAS ACACIAS, SAN BERNARDO",CHILE,2021,1,13,13401,1,URBANA,0,0,1,1,7,5
-7869869.83854923,-3953696.23051252,175,-70.6962436,-33.4388226,REGION METROPOLITANA,13126,QUINTA NORMAL,SAN PABLO,BARROS ARANA,0,"SAN PABLO & BARROS ARANA, QUINTA NORMAL",CHILE,2021,1,13,13126,1,URBANA,0,1,0,6,6,6
-7869830.2533383,-3959663.72781866,176,-70.695888,-33.4835447,REGION METROPOLITANA,13102,CERRILLOS,SUIZA,PEDRO AGUIRRE CERDA,0,"SUIZA & PEDRO AGUIRRE CERDA, CERRILLOS",CHILE,2021,1,13,13102,1,URBANA,0,0,0,2,12,6
-7869803.18043814,-3959631.41489362,177,-70.6956448,-33.4833026,REGION METROPOLITANA,13102,CERRILLOS,PEDRO AGUIRRE CERDA,DEPARTAMENTAL,0,"PEDRO AGUIRRE CERDA & DEPARTAMENTAL, CERRILLOS",CHILE,2021,1,13,13102,1,URBANA,0,1,1,3,30,17
-7869789.41021713,-3972672.56967983,178,-70.6955211,-33.5809566,REGION METROPOLITANA,13401,SAN BERNARDO,GRAN AVDA JOSE MIGUEL CARRERA,LO BLANCO,0,"GRAN AVDA JOSE MIGUEL CARRERA & LO BLANCO, SAN BERNARDO",CHILE,2021,1,13,13401,1,URBANA,0,1,0,0,9,5
-7869728.0286499,-3974760.81149203,179,-70.6949697,-33.5965834,REGION METROPOLITANA,13401,SAN BERNARDO,SAN MARTIN,ANTONIO VARAS,0,"SAN MARTIN & ANTONIO VARAS, SAN BERNARDO",CHILE,2021,1,13,13401,1,URBANA,0,0,1,0,7,5
-7869687.30798017,-3953672.19173459,180,-70.6946039,-33.4386424,REGION METROPOLITANA,13126,QUINTA NORMAL,SAN PABLO,BISMARCK,0,"SAN PABLO & BISMARCK, QUINTA NORMAL",CHILE,2021,1,13,13126,1,URBANA,0,1,1,1,7,5
-7869685.07045841,-3953822.25482282,181,-70.6945838,-33.4397673,REGION METROPOLITANA,13126,QUINTA NORMAL,STO DOMINGO,CRUCHAGA MONTT,0,"STO DOMINGO & CRUCHAGA MONTT, QUINTA NORMAL",CHILE,2021,1,13,13126,1,URBANA,0,1,1,4,10,8
-7869684.63631239,-3956046.17535496,182,-70.6945799,-33.4564365,REGION METROPOLITANA,13106,ESTACION CENTRAL,GRAL VELASQUEZ,MANUEL THOMPSON,0,"GRAL VELASQUEZ & MANUEL THOMPSON, ESTACION CENTRAL",CHILE,2021,1,13,13106,1,URBANA,0,0,0,2,10,6
-7869664.96615837,-3974563.67463973,183,-70.6944032,-33.5951083,REGION METROPOLITANA,13401,SAN BERNARDO,SAN MARTIN,CONDELL,0,"SAN MARTIN & CONDELL, SAN BERNARDO",CHILE,2021,1,13,13401,1,URBANA,0,0,0,1,7,5
-7869631.72615842,-3949675.11177521,184,-70.6941046,-33.4086742,REGION METROPOLITANA,13128,RENCA,DOMINGO SANTA MARIA,APOSTOL SANTIAGO,0,"DOMINGO SANTA MARIA & APOSTOL SANTIAGO, RENCA",CHILE,2021,1,13,13128,1,URBANA,0,0,0,0,12,6
-7869609.41773246,-3974208.05902947,185,-70.6939042,-33.5924473,REGION METROPOLITANA,13401,SAN BERNARDO,SAN MARTIN,COLON SUR,0,"SAN MARTIN & COLON SUR, SAN BERNARDO",CHILE,2021,1,13,13401,1,URBANA,0,0,0,0,10,7
-7869515.79804071,-3953642.55020258,186,-70.6930632,-33.4384202,REGION METROPOLITANA,13126,QUINTA NORMAL,CORDOVA Y FIGUEROA,SAN PABLO,0,"CORDOVA Y FIGUEROA & SAN PABLO, QUINTA NORMAL",CHILE,2021,1,13,13126,1,URBANA,0,1,0,1,12,6
-7869430.0152411,-3955740.1628005,187,-70.6922926,-33.454143,REGION METROPOLITANA,13106,ESTACION CENTRAL,PADRE ALBERTO HURTADO,ECUADOR,0,"PADRE ALBERTO HURTADO & ECUADOR, ESTACION CENTRAL",CHILE,2021,1,13,13106,1,URBANA,0,1,0,0,9,5
