X,Y,FID,Idaccident,Latitude,Longitude,Fecha,Hora,Cód_Regi,Región,Comuna,Tipo_Accid,Tipo__CONA,Zona,Ubicación,Causa,Causa__CON,Calle_Uno,Calle_Dos,Intersecci,Número,Calzada,Tipo_Calza,Estado_Cal,Condición,Estado_Atm,Fallecidos,Lesionados,Graves,Menos_Grav,Leves
-7870185.47383342,-3973327.24588174,1260,1515339,-33.585856,-70.699079,2023/03/10 00:00:00+00,1899/12/30 00:00:00+00,13,REGION METROPOLITANA,SAN BERNARDO,ATROPELLO,ATROPELLO,URBANA,CRUCE CON SEMAFORO FUNCIONANDO,PEATON CRUZA CALZADA FORMA SORPRESIVA O DESCUIDADA,IMPRUDENCIA DEL PEATON,SAN JOSE,BARROS ARANA,BARROS ARANA - SAN JOSE,0,BIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,1,1,0,0
-7867011.7551509,-3946217.18896773,1261,1516509,-33.38274,-70.670569,2023/03/10 00:00:00+00,1899/12/30 00:00:00+00,13,REGION METROPOLITANA,CONCHALI,ATROPELLO,ATROPELLO,URBANA,OTROS NO CONSIDERADOS,HECHO DELICTUAL,OTRAS CAUSAS,PALMILLA,GASCUNA,GASCUNA - PALMILLA,0,UNIDIRECCIONAL,CONCRETO,BUENO,SECO,DESPEJADO,0,0,0,0,0
-7876352.68494286,-3955128.56210694,1262,1515966,-33.449559,-70.75448,2023/03/10 00:00:00+00,1899/12/30 00:00:00+00,13,REGION METROPOLITANA,PUDAHUEL,ATROPELLO,ATROPELLO,URBANA,TRAMO DE VIA RECTA,NO RESPETAR DERECHO PREFERENTE DE PASO A PEATON,IMPRUDENCIA DEL CONDUCTOR,GRAL OSCAR BONILLA,LA ESTRELLA,GRAL OSCAR BONILLA - LA ESTRELLA,0,BIDIRECCIONAL CON BANDEJON,ASFALTO,REGULAR,SECO,DESPEJADO,1,0,0,0,0
-7854530.61384316,-3960009.99285768,1263,1515819,-33.486139,-70.558449,2023/03/11 00:00:00+00,1899/12/30 00:00:00+00,13,REGION METROPOLITANA,PEÑALOLEN,ATROPELLO,ATROPELLO,URBANA,CRUCE CON SEMAFORO FUNCIONANDO,NO RESPETAR DERECHO PREFERENTE DE PASO A PEATON,IMPRUDENCIA DEL CONDUCTOR,TOBALABA,LOS PRESIDENTES,LOS PRESIDENTES - TOBALABA,0,BIDIRECCIONAL,CONCRETO,BUENO,SECO,DESPEJADO,0,1,0,0,1
-7856760.56588273,-3977957.97029051,1264,1515910,-33.620503,-70.578481,2023/03/11 00:00:00+00,1899/12/30 00:00:00+00,13,REGION METROPOLITANA,SANTIAGO,ATROPELLO,ATROPELLO,URBANA,CRUCE CON SEMAFORO FUNCIONANDO,IMPRUDENCIA DEL PEATON,IMPRUDENCIA DEL PEATON,LIBER BERNARDO O'HIGGINS, ,- LIBER BERNARDO O'HIGGINS,287,BIDIRECCIONAL CON BANDEJON,CONCRETO,BUENO,HUMEDO,DESPEJADO,1,0,0,0,0
-7872602.44261752,-3942711.27911295,1265,1569346,-33.356438,-70.720791,2023/03/11 00:00:00+00,1899/12/30 00:00:00+00,13,REGION METROPOLITANA,QUILICURA,ATROPELLO,ATROPELLO,URBANA,TRAMO DE VIA RECTA,PEATON CRUZA CALZADA FORMA SORPRESIVA O DESCUIDADA,IMPRUDENCIA DEL PEATON,LO CRUZAT,TRINIDAD,LO CRUZAT - TRINIDAD,0,BIDIRECCIONAL,ADOQUIN,BUENO,SECO,DESPEJADO,0,1,0,0,1
-7859145.80861196,-3954481.90703929,1266,1517548,-33.444712,-70.599908,2023/03/11 00:00:00+00,1899/12/30 00:00:00+00,13,REGION METROPOLITANA,PROVIDENCIA,ATROPELLO,ATROPELLO,URBANA,CRUCE CON SEMAFORO FUNCIONANDO,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,IMPRUDENCIA DEL CONDUCTOR,LOS LEONES,DR PEDRO LAUTARO FERRER,DR PEDRO LAUTARO FERRER - LOS LEONES,0,BIDIRECCIONAL,ASFALTO,REGULAR,SECO,DESPEJADO,0,1,0,0,1
-7861901.18864808,-3948647.76852428,1267,1520508,-33.40097,-70.62466,2023/03/12 00:00:00+00,1899/12/30 00:00:00+00,13,REGION METROPOLITANA,RECOLETA,ATROPELLO,ATROPELLO,URBANA,TRAMO DE VIA RECTA,CONDUCCION EN ESTADO DE EBRIEDAD,ALCOHOL EN CONDUCTOR,HEROES DE LA CONCEPCION, ,- HEROES DE LA CONCEPCION,3030,BIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,1,0,0,1
-7860634.70680132,-3977476.72776501,1268,1519638,-33.616903,-70.613283,2023/03/13 00:00:00+00,1899/12/30 00:00:00+00,13,REGION METROPOLITANA,PUENTE ALTO,ATROPELLO,ATROPELLO,URBANA,TRAMO DE VIA RECTA,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,IMPRUDENCIA DEL CONDUCTOR,JUANITA,EYZAGUIRRE,EYZAGUIRRE - JUANITA,0,BIDIRECCIONAL,CONCRETO,BUENO,SECO,DESPEJADO,0,1,0,1,0
-7875061.82412762,-3993087.93213965,1269,1520707,-33.733608,-70.742884,2023/03/14 00:00:00+00,1899/12/30 00:00:00+00,13,REGION METROPOLITANA,BUIN,ATROPELLO,ATROPELLO,URBANA,TRAMO DE VIA RECTA,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,IMPRUDENCIA DEL CONDUCTOR,ARTURO PRAT,MANUEL MONTT,ARTURO PRAT - MANUEL MONTT,0,UNIDIRECCIONAL,CONCRETO,BUENO,SECO,DESPEJADO,0,1,0,0,1
-7870252.59948637,-3973368.67050209,1270,1516536,-33.586166,-70.699682,2023/03/14 00:00:00+00,1899/12/30 00:00:00+00,13,REGION METROPOLITANA,SAN BERNARDO,ATROPELLO,ATROPELLO,URBANA,TRAMO DE VIA RECTA,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,IMPRUDENCIA DEL CONDUCTOR,FREIRE, ,- FREIRE,16,UNIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,1,0,0,1
-7878199.14133665,-3965381.68150826,1271,1516625,-33.526375,-70.771067,2023/03/14 00:00:00+00,1899/12/30 00:00:00+00,13,REGION METROPOLITANA,MAIPU,ATROPELLO,ATROPELLO,URBANA,CRUCE CON SEÑAL CEDA EL PASO,NO RESPETAR DERECHO PREFERENTE DE PASO A PEATON,IMPRUDENCIA DEL CONDUCTOR,MONTECASSINO,RIO EUFRATES,MONTECASSINO - RIO EUFRATES,0,BIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,1,0,0,1
-7856414.58490535,-3976863.44003598,1272,1517088,-33.612315,-70.575373,2023/03/14 00:00:00+00,1899/12/30 00:00:00+00,13,REGION METROPOLITANA,PUENTE ALTO,ATROPELLO,ATROPELLO,URBANA,CRUCE CON SEMAFORO FUNCIONANDO,IMPRUDENCIA DEL PEATON,IMPRUDENCIA DEL PEATON,CONCHA Y TORO,EYZAGUIRRE,CONCHA Y TORO - EYZAGUIRRE,0,BIDIRECCIONAL,ASFALTO,REGULAR,SECO,DESPEJADO,0,1,0,0,1
-7876623.85922243,-3955960.44821141,1273,1520416,-33.455794,-70.756916,2023/03/14 00:00:00+00,1899/12/30 00:00:00+00,13,REGION METROPOLITANA,PADRE HURTADO,ATROPELLO,ATROPELLO,URBANA,TRAMO DE VIA RECTA,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,IMPRUDENCIA DEL CONDUCTOR,EL BOLDO,EL PEUMO,EL BOLDO - EL PEUMO,0,UNIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,1,0,0,1
-7857224.99079832,-3955589.26084682,1274,1519030,-33.453012,-70.582653,2023/03/14 00:00:00+00,1899/12/30 00:00:00+00,13,REGION METROPOLITANA,ÑUÑOA,ATROPELLO,ATROPELLO,URBANA,CRUCE CON SEMAFORO FUNCIONANDO,EBRIEDAD DEL PEATON,ALCOHOL EN PEATON,PDTE BATTLE Y ORDOÑEZ,GRAL GOROSTIAGA,GRAL GOROSTIAGA - PDTE BATTLE Y ORDOÑEZ,0,BIDIRECCIONAL,CONCRETO,BUENO,SECO,DESPEJADO,0,1,0,0,1
-7875579.23712083,-3951434.82948898,1275,1519194,-33.421869,-70.747532,2023/03/15 00:00:00+00,1899/12/30 00:00:00+00,13,REGION METROPOLITANA,CERRO NAVIA,ATROPELLO,ATROPELLO,URBANA,CRUCE CON SEÑAL PARE,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,IMPRUDENCIA DEL CONDUCTOR,COST SUR,ROLANDO PETERSEN,COST SUR - ROLANDO PETERSEN,0,UNIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,0,0,0,0
-7875976.42506398,-3961326.38362023,1276,1518493,-33.496001,-70.7511,2023/03/15 00:00:00+00,1899/12/30 00:00:00+00,13,REGION METROPOLITANA,MAIPU,ATROPELLO,ATROPELLO,URBANA,TRAMO DE VIA RECTA,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,IMPRUDENCIA DEL CONDUCTOR,PRIMERA TRANSVERSAL, ,- PRIMERA TRANSVERSAL,3417,BIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,1,0,0,1
-7866371.44543986,-3958698.55648029,1277,1533881,-33.476313,-70.664817,2023/03/15 00:00:00+00,1899/12/30 00:00:00+00,13,REGION METROPOLITANA,PEDRO AGUIRRE CERDA,ATROPELLO,ATROPELLO,URBANA,TRAMO DE VIA RECTA,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,IMPRUDENCIA DEL CONDUCTOR,CLUB HIPICO,ISABEL RIQUELME,CLUB HIPICO - ISABEL RIQUELME,0,BIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,0,0,0,0
-7863112.90130536,-3953161.75956418,1278,1520528,-33.434816,-70.635545,2023/03/15 00:00:00+00,1899/12/30 00:00:00+00,13,REGION METROPOLITANA,RECOLETA,ATROPELLO,ATROPELLO,URBANA,CRUCE CON SEMAFORO FUNCIONANDO,NO RESPETAR DERECHO PREFERENTE DE PASO A PEATON,IMPRUDENCIA DEL CONDUCTOR,PIO NONO,BELLAVISTA,BELLAVISTA - PIO NONO,0,UNIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,0,0,0,0
-7875441.42359123,-3943255.98386358,1279,1517172,-33.360525,-70.746294,2023/03/16 00:00:00+00,1899/12/30 00:00:00+00,13,REGION METROPOLITANA,QUILICURA,ATROPELLO,ATROPELLO,URBANA,CRUCE CON SEMAFORO FUNCIONANDO,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,IMPRUDENCIA DEL CONDUCTOR,STA LAURA,LO MARCOLETA,LO MARCOLETA - STA LAURA,0,BIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,1,0,0,0,0
-7870972.50263333,-3950152.90352803,1280,1518552,-33.412257,-70.706149,2023/03/16 00:00:00+00,1899/12/30 00:00:00+00,13,REGION METROPOLITANA,QUINTA NORMAL,ATROPELLO,ATROPELLO,URBANA,CRUCE CON SEÑAL PARE,NO RESPETAR DERECHO PREFERENTE DE PASO A PEATON,IMPRUDENCIA DEL CONDUCTOR,CARMEN LIDIA,LO ESPINOZA,CARMEN LIDIA - LO ESPINOZA,0,UNIDIRECCIONAL,CONCRETO,BUENO,SECO,DESPEJADO,0,1,0,0,1
-7870981.63083157,-3973195.2226009,1281,1516850,-33.584868,-70.706231,2023/03/16 00:00:00+00,1899/12/30 00:00:00+00,13,REGION METROPOLITANA,SAN BERNARDO,ATROPELLO,ATROPELLO,URBANA,CRUCE CON SEMAFORO FUNCIONANDO,PEATON CRUZA CALZADA FORMA SORPRESIVA O DESCUIDADA,IMPRUDENCIA DEL PEATON,AMERICA,BALMACEDA,AMERICA - BALMACEDA,0,BIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,1,0,0,1
-7854218.02871301,-3949587.07144306,1282,1521907,-33.408014,-70.555641,2023/03/16 00:00:00+00,1899/12/30 00:00:00+00,13,REGION METROPOLITANA,LAS CONDES,ATROPELLO,ATROPELLO,URBANA,CRUCE CON SEMAFORO FUNCIONANDO,PEATON CRUZA CALZADA FUERA PASO PEATONES,IMPRUDENCIA DEL PEATON,APOQUINDO,HERNANDO DE MAGALLANES,APOQUINDO - HERNANDO DE MAGALLANES,0,BIDIRECCIONAL CON BANDEJON,ASFALTO,BUENO,SECO,DESPEJADO,0,1,1,0,0
-7871014.35876187,-3974453.11310988,1283,1521001,-33.594281,-70.706525,2023/03/16 00:00:00+00,1899/12/30 00:00:00+00,13,REGION METROPOLITANA,SAN BERNARDO,ATROPELLO,ATROPELLO,URBANA,CRUCE CON SEMAFORO FUNCIONANDO,NO RESPETAR DERECHO PREFERENTE DE PASO A PEATON,IMPRUDENCIA DEL CONDUCTOR,BAQUEDANO,COVADONGA,BAQUEDANO - COVADONGA,0,UNIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,1,1,0,0
-7869485.05159735,-3955416.3465717,1284,1524873,-33.451716,-70.692787,2023/03/16 00:00:00+00,1899/12/30 00:00:00+00,13,REGION METROPOLITANA,ESTACION CENTRAL,ATROPELLO,ATROPELLO,URBANA,TRAMO DE VIA RECTA,CONDUCCION EN ESTADO DE EBRIEDAD,ALCOHOL EN CONDUCTOR,ECUADOR,APOSTOL SANTIAGO,APOSTOL SANTIAGO - ECUADOR,0,UNIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,0,0,0,0
-7863586.89969716,-3961100.923376,1285,1517726,-33.494312,-70.639803,2023/03/16 00:00:00+00,1899/12/30 00:00:00+00,13,REGION METROPOLITANA,SAN JOAQUIN,ATROPELLO,ATROPELLO,URBANA,TRAMO DE VIA RECTA,CONDUCIR VEHICULO EN RETROCESO,IMPRUDENCIA DEL CONDUCTOR,RIVAS,STA ROSA,RIVAS - STA ROSA,0,UNIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,1,0,0,1
-7866709.07745544,-3954545.14342792,1286,1521292,-33.445186,-70.66785,2023/03/17 00:00:00+00,1899/12/30 00:00:00+00,13,REGION METROPOLITANA,SANTIAGO,ATROPELLO,ATROPELLO,URBANA,TRAMO DE VIA RECTA,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,IMPRUDENCIA DEL CONDUCTOR,RICARDO CUMMING,ERASMO ESCALA,ERASMO ESCALA - RICARDO CUMMING,0,UNIDIRECCIONAL,CONCRETO,BUENO,SECO,DESPEJADO,0,1,1,0,0
-7861569.34524602,-3959769.20914364,1287,1518263,-33.484335,-70.621679,2023/03/17 00:00:00+00,1899/12/30 00:00:00+00,13,REGION METROPOLITANA,COLINA,ATROPELLO,ATROPELLO,URBANA,TRAMO DE VIA RECTA,PEATON PERMANECE SOBRE LA CALZADA,IMPRUDENCIA DEL PEATON,DEL VALLE, ,- DEL VALLE,0,UNIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,2,1,0,1
-7853380.79482276,-3972947.88345848,1288,1518371,-33.583017,-70.54812,2023/03/17 00:00:00+00,1899/12/30 00:00:00+00,13,REGION METROPOLITANA,PUENTE ALTO,ATROPELLO,ATROPELLO,URBANA,TRAMO DE VIA RECTA,PEATON CRUZA CALZADA FORMA SORPRESIVA O DESCUIDADA,IMPRUDENCIA DEL PEATON,CAMILO HENRIQUEZ, ,- CAMILO HENRIQUEZ,1880,BIDIRECCIONAL CON BANDEJON,ASFALTO,REGULAR,SECO,DESPEJADO,0,1,0,0,1
-7873730.8882957,-3953759.64925465,1289,1521602,-33.439298,-70.730928,2023/03/17 00:00:00+00,1899/12/30 00:00:00+00,13,REGION METROPOLITANA,LO PRADO,ATROPELLO,ATROPELLO,URBANA,CRUCE CON SEÑAL CEDA EL PASO,NO RESPETAR DERECHO PREFERENTE DE PASO A PEATON,IMPRUDENCIA DEL CONDUCTOR,LAS TORRES,LOS COPIHUES,LAS TORRES - LOS COPIHUES,0,BIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,1,0,0,1
-7900553.54224132,-3960150.67479885,1290,1534932,-33.487193,-70.97188,2023/03/17 00:00:00+00,1899/12/30 00:00:00+00,13,REGION METROPOLITANA,CURACAVI,ATROPELLO,ATROPELLO,URBANA,TRAMO DE VIA RECTA,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,IMPRUDENCIA DEL CONDUCTOR,CUESTA LO PRADO, ,- CUESTA LO PRADO,1800,BIDIRECCIONAL,CONCRETO,BUENO,SECO,DESPEJADO,0,1,0,1,0
-7856136.62013684,-3956880.1956086,1291,1517544,-33.462687,-70.572876,2023/03/17 00:00:00+00,1899/12/30 00:00:00+00,13,REGION METROPOLITANA,PEÑALOLEN,ATROPELLO,ATROPELLO,URBANA,CRUCE CON SEMAFORO FUNCIONANDO,CONDUCIR VEHICULO EN RETROCESO,IMPRUDENCIA DEL CONDUCTOR,EGAÑA,ORIENTAL,EGAÑA - ORIENTAL,0,UNIDIRECCIONAL,CONCRETO,BUENO,SECO,DESPEJADO,0,1,0,0,1
-7858576.18677757,-3947957.47476458,1292,1517447,-33.395793,-70.594791,2023/03/17 00:00:00+00,1899/12/30 00:00:00+00,13,REGION METROPOLITANA,VITACURA,ATROPELLO,ATROPELLO,URBANA,TRAMO DE VIA RECTA,NO RESPETAR DERECHO PREFERENTE DE PASO A PEATON,IMPRUDENCIA DEL CONDUCTOR,O'BRIEN,FRANCISCO DE AGUIRRE,FRANCISCO DE AGUIRRE - O'BRIEN,0,BIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,1,0,0,1
-7880068.75218452,-3967375.9405994,1293,1519830,-33.541308,-70.787862,2023/03/18 00:00:00+00,1899/12/30 00:00:00+00,13,REGION METROPOLITANA,MAIPU,ATROPELLO,ATROPELLO,URBANA,CRUCE CON SEÑAL CEDA EL PASO,IMPRUDENCIA DEL PEATON,IMPRUDENCIA DEL PEATON,VOLCAN PAULET,PUNTA DE PLATA,PUNTA DE PLATA - VOLCAN PAULET,0,BIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,1,0,0,1
-7865537.66245382,-3963387.6332432,1294,1520296,-33.511441,-70.657327,2023/03/18 00:00:00+00,1899/12/30 00:00:00+00,13,REGION METROPOLITANA,SAN MIGUEL,ATROPELLO,ATROPELLO,URBANA,TRAMO DE VIA RECTA,NO RESPETAR DERECHO PREFERENTE DE PASO A VEHICULO,IMPRUDENCIA DEL CONDUCTOR,GRAN AVDA JOSE MIGUEL CARRERA, ,- GRAN AVDA JOSE MIGUEL CARRERA,6093,BIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,1,1,0,0
-7866409.96198368,-3967675.38298034,1295,1517779,-33.54355,-70.665163,2023/03/18 00:00:00+00,1899/12/30 00:00:00+00,13,REGION METROPOLITANA,EL BOSQUE,ATROPELLO,ATROPELLO,URBANA,CRUCE CON SEMAFORO FUNCIONANDO,NO RESPETAR DERECHO PREFERENTE DE PASO A PEATON,IMPRUDENCIA DEL CONDUCTOR,LOS MORROS,EL CONQUISTADOR,EL CONQUISTADOR - LOS MORROS,0,BIDIRECCIONAL CON BANDEJON,CONCRETO,BUENO,SECO,DESPEJADO,0,1,0,0,1
-7869582.45615179,-3962960.93507004,1296,1517989,-33.508245,-70.693662,2023/03/19 00:00:00+00,1899/12/30 00:00:00+00,13,REGION METROPOLITANA,SANTIAGO,ATROPELLO,ATROPELLO,URBANA,CRUCE CON SEMAFORO FUNCIONANDO,PEATON CRUZA CALZADA FUERA PASO PEATONES,IMPRUDENCIA DEL PEATON,CARD JOSE MARIA CARO,PURISIMA,CARD JOSE MARIA CARO - PURISIMA,0,UNIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,1,0,0,1
-7872636.95165967,-4002788.38011264,1297,1518321,-33.806046,-70.721101,2023/03/19 00:00:00+00,1899/12/30 00:00:00+00,13,REGION METROPOLITANA,PAINE,ATROPELLO,ATROPELLO,URBANA,TRAMO DE VIA RECTA,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,IMPRUDENCIA DEL CONDUCTOR,18 DE SEPTIEMBRE,DEL CARMEN,18 DE SEPTIEMBRE - DEL CARMEN,0,BIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,1,0,0,1
-7862841.05910884,-4014086.58637666,1298,1518331,-33.890338,-70.633103,2023/03/19 00:00:00+00,1899/12/30 00:00:00+00,13,REGION METROPOLITANA,PAINE,ATROPELLO,ATROPELLO,URBANA,TRAMO DE VIA CURVA HORIZONTAL,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,IMPRUDENCIA DEL CONDUCTOR,CAMINO CULITRIN, ,- CAMINO CULITRIN,11,BIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,1,0,0,1
-7864007.91001134,-3950386.81909255,1299,1520589,-33.414011,-70.643585,2023/03/19 00:00:00+00,1899/12/30 00:00:00+00,13,REGION METROPOLITANA,RECOLETA,ATROPELLO,ATROPELLO,URBANA,CRUCE CON SEMAFORO FUNCIONANDO,PEATON CRUZA CALZADA FUERA PASO PEATONES,IMPRUDENCIA DEL PEATON,VALDIVIESO,RECOLETA,RECOLETA - VALDIVIESO,0,BIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,1,1,0,0
-7864394.0773249,-3948936.59206301,1300,1518284,-33.403136,-70.647054,2023/03/20 00:00:00+00,1899/12/30 00:00:00+00,13,REGION METROPOLITANA,RECOLETA,ATROPELLO,ATROPELLO,URBANA,TRAMO DE VIA RECTA,IMPRUDENCIA DEL PEATON,IMPRUDENCIA DEL PEATON,CHUQUICAMATA, ,- CHUQUICAMATA,0,UNIDIRECCIONAL,CONCRETO,BUENO,SECO,DESPEJADO,0,1,0,0,1
-7887015.08841002,-3931618.96479248,1301,1521534,-33.273169,-70.850262,2023/03/20 00:00:00+00,1899/12/30 00:00:00+00,13,REGION METROPOLITANA,LAMPA,ATROPELLO,ATROPELLO,URBANA,TRAMO DE VIA RECTA,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,IMPRUDENCIA DEL CONDUCTOR,CACIQUE COLIN,CAMINO LAMPA BATUCO,CACIQUE COLIN - CAMINO LAMPA BATUCO,0,BIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,0,0,0,0
-7855231.37003771,-3975812.18467699,1302,1518830,-33.60445,-70.564744,2023/03/20 00:00:00+00,1899/12/30 00:00:00+00,13,REGION METROPOLITANA,PUENTE ALTO,ATROPELLO,ATROPELLO,URBANA,CRUCE CON SEMAFORO FUNCIONANDO,NO RESPETAR DERECHO PREFERENTE DE PASO A PEATON,IMPRUDENCIA DEL CONDUCTOR,EDUARDO CORDERO,NONATO COO,EDUARDO CORDERO - NONATO COO,0,BIDIRECCIONAL CON BANDEJON,ASFALTO,REGULAR,SECO,DESPEJADO,0,1,0,0,1
-7870112.44824746,-3974893.06642051,1303,1517485,-33.597573,-70.698423,2023/03/20 00:00:00+00,1899/12/30 00:00:00+00,13,REGION METROPOLITANA,SAN BERNARDO,ATROPELLO,ATROPELLO,URBANA,CRUCE CON SEMAFORO FUNCIONANDO,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,IMPRUDENCIA DEL CONDUCTOR,SAN JOSE,VICTORIA,SAN JOSE - VICTORIA,0,UNIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,1,0,0,1
-7855666.96320518,-3972863.43392363,1304,1520916,-33.582385,-70.568657,2023/03/20 00:00:00+00,1899/12/30 00:00:00+00,13,REGION METROPOLITANA,PUENTE ALTO,ATROPELLO,ATROPELLO,URBANA,TRAMO DE VIA RECTA,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,IMPRUDENCIA DEL CONDUCTOR,MAESTRO PALOMO,NONATO COO,MAESTRO PALOMO - NONATO COO,0,BIDIRECCIONAL,CONCRETO,BUENO,SECO,DESPEJADO,0,1,1,0,0
-7857149.96146153,-3972453.35470692,1305,1520889,-33.579316,-70.581979,2023/03/20 00:00:00+00,1899/12/30 00:00:00+00,13,REGION METROPOLITANA,PUENTE ALTO,ATROPELLO,ATROPELLO,URBANA,TRAMO DE VIA RECTA,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,IMPRUDENCIA DEL CONDUCTOR,CONCHA Y TORO,GABRIELA ORIENTE,CONCHA Y TORO - GABRIELA ORIENTE,0,BIDIRECCIONAL CON BANDEJON,CONCRETO,BUENO,SECO,DESPEJADO,0,1,0,0,1
-7855380.87211384,-3968544.37082157,1306,1521068,-33.550056,-70.566087,2023/03/20 00:00:00+00,1899/12/30 00:00:00+00,13,REGION METROPOLITANA,PUENTE ALTO,ATROPELLO,ATROPELLO,URBANA,TRAMO DE VIA RECTA,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,IMPRUDENCIA DEL CONDUCTOR,CAMILO HENRIQUEZ,LAGO YELCHO,CAMILO HENRIQUEZ - LAGO YELCHO,0,BIDIRECCIONAL,CONCRETO,BUENO,SECO,DESPEJADO,0,1,1,0,0
-7870294.90089287,-3953794.33367396,1307,1518019,-33.439558,-70.700062,2023/03/20 00:00:00+00,1899/12/30 00:00:00+00,13,REGION METROPOLITANA,QUINTA NORMAL,ATROPELLO,ATROPELLO,URBANA,CRUCE CON SEMAFORO FUNCIONANDO,SEÑALIZACION DESOBEDECER LUZ ROJA DE SEMAFORO,DESOBEDIENCIA A SEÑALIZACION,SAN PABLO,GASPAR DE ORENSE,GASPAR DE ORENSE - SAN PABLO,0,BIDIRECCIONAL,ASFALTO,REGULAR,SECO,DESPEJADO,0,0,0,0,0
-7852647.5333369,-3959995.04383363,1308,1521058,-33.486027,-70.541533,2023/03/21 00:00:00+00,1899/12/30 00:00:00+00,13,REGION METROPOLITANA,PEÑALOLEN,ATROPELLO,ATROPELLO,URBANA,CRUCE CON SEÑAL CEDA EL PASO,NO RESPETAR DERECHO PREFERENTE DE PASO A PEATON,IMPRUDENCIA DEL CONDUCTOR,EL ACUEDUCTO,PARQUE CONGUILLIO NORTE,EL ACUEDUCTO - PARQUE CONGUILLIO NORTE,0,BIDIRECCIONAL,CONCRETO,BUENO,SECO,DESPEJADO,0,1,0,1,0
-7869193.28321198,-3949872.3177714,1309,1519065,-33.410153,-70.690166,2023/03/21 00:00:00+00,1899/12/30 00:00:00+00,13,REGION METROPOLITANA,RENCA,ATROPELLO,ATROPELLO,URBANA,OTROS NO CONSIDERADOS,PEATON CRUZA CALZADA FUERA PASO PEATONES,IMPRUDENCIA DEL PEATON,RAFAEL MALUENDA,DOMINGO SANTA MARIA,DOMINGO SANTA MARIA - RAFAEL MALUENDA,0,BIDIRECCIONAL,CONCRETO,BUENO,SECO,DESPEJADO,0,0,0,0,0
-7859190.78168624,-3955973.65747078,1310,1518782,-33.455893,-70.600312,2023/03/21 00:00:00+00,1899/12/30 00:00:00+00,13,REGION METROPOLITANA,ÑUÑOA,ATROPELLO,ATROPELLO,URBANA,TRAMO DE VIA RECTA,PEATON CRUZA CALZADA FORMA SORPRESIVA O DESCUIDADA,IMPRUDENCIA DEL PEATON,DUBLE ALMEYDA, ,- DUBLE ALMEYDA,2956,UNIDIRECCIONAL,CONCRETO,BUENO,SECO,DESPEJADO,0,0,0,0,0
