X,Y,FID,Región,Comuna,Tipo__CONA,Calle_Uno,Calle_Dos,Número,Latitude,Longitude,Cant__Sini,Fallecidos,Lesionados,Graves,Menos_grav,Leves
-7861190.30237987,-3965454.59216743,1919,REGION METROPOLITANA,LA GRANJA,COLISION,LINARES,LIRQUEN,-,-33.526921,-70.618274,1,0,0,0,0,0
-7861460.02950606,-3965483.56960852,1920,REGION METROPOLITANA,LA GRANJA,COLISION,LINARES,PARRAL,-,-33.527138,-70.620697,1,0,0,0,0,0
-7860908.55274867,-3969652.93952942,1921,REGION METROPOLITANA,LA GRANJA,COLISION,LO OVALLE,LA SERENA,-,-33.558355,-70.615743,1,0,0,0,0,0
-7861851.65147467,-3964053.61295118,1922,REGION METROPOLITANA,LA GRANJA,COLISION,LO OVALLE,LAS INDUSTRIAS,-,-33.516429,-70.624215,2,0,1,0,1,0
-7860790.9993664,-3966552.71442431,1923,REGION METROPOLITANA,LA GRANJA,COLISION,PADRE JUAN MEYER,ANGOL,-,-33.535144,-70.614687,1,0,1,1,0,0
-7861405.92823354,-3966112.94552164,1924,REGION METROPOLITANA,LA GRANJA,COLISION,PARRAL,TOME,-,-33.531851,-70.620211,1,0,1,1,0,0
-7863000.80257813,-3966837.04401879,1925,REGION METROPOLITANA,LA GRANJA,COLISION,SAN GREGORIO,STA ROSA,-,-33.537273,-70.634538,1,0,1,0,1,0
-7862952.93519709,-3967486.39413277,1926,REGION METROPOLITANA,LA GRANJA,COLISION,STA ROSA,AMERICO VESPUCIO,-,-33.542135,-70.634108,3,0,1,0,0,1
-7863068.37350904,-3965939.47311527,1927,REGION METROPOLITANA,LA GRANJA,COLISION,STA ROSA,COMBARBALA,-,-33.530552,-70.635145,1,0,1,1,0,0
-7862856.86647654,-3968211.64733521,1928,REGION METROPOLITANA,LA GRANJA,COLISION,STA ROSA,VICUÑA MACKENNA,-,-33.547565,-70.633245,1,0,1,0,0,1
-7862370.0663433,-3967561.45505728,1929,REGION METROPOLITANA,LA GRANJA,COLISION,TACORA,AMERICO VESPUCIO,-,-33.542697,-70.628872,1,0,1,1,0,0
-7861271.12033019,-3966100.2588447,1930,REGION METROPOLITANA,LA GRANJA,COLISION,TOME,LOTA,-,-33.531756,-70.619,1,0,1,1,0,0
-7863004.69876031,-3966753.97471428,1931,REGION METROPOLITANA,LA GRANJA,COLISION,TOME,STA ROSA,-,-33.536651,-70.634573,1,0,1,1,0,0
-7860838.53278896,-3968067.66158215,1932,REGION METROPOLITANA,LA GRANJA,COLISION,VICUÑA MACKENNA,CORONEL,-,-33.546487,-70.615114,1,1,0,0,0,0
-7861720.85107299,-3968098.11481984,1933,REGION METROPOLITANA,LA GRANJA,COLISION,VICUÑA MACKENNA,HERNANDO DE MAGALLANES,-,-33.546715,-70.62304,1,0,0,0,0,0
-7860296.18422982,-3964904.70225188,1934,REGION METROPOLITANA,LA GRANJA,COLISION,YUNGAY,PUNTA ARENAS,-,-33.522803,-70.610242,1,0,1,0,0,1
-7862493.74229757,-3966685.32946996,1935,REGION METROPOLITANA,LA GRANJA,VOLCADURA,2 NORTE,-,187,-33.536137,-70.629983,1,0,1,0,0,1
-7860287.83526801,-3966751.97144261,1936,REGION METROPOLITANA,LA GRANJA,VOLCADURA,PUNTA ARENAS,-,8275,-33.536636,-70.610167,1,0,1,1,0,0
-7861121.17297609,-3972793.282486,1937,REGION METROPOLITANA,LA PINTANA,CHOQUE, ,ROSA ESTER,-,-33.58186,-70.617653,1,0,0,0,0,0
-7863322.51590652,-3970519.67159987,1938,REGION METROPOLITANA,LA PINTANA,CHOQUE,OBSERVATORIO,STA TERESA,-,-33.564843,-70.637428,1,0,0,0,0,0
-7862572.66781654,-3969840.36081431,1939,REGION METROPOLITANA,LA PINTANA,CHOQUE,STA ROSA,STO TOMAS,-,-33.559758,-70.630692,1,0,1,1,0,0
-7861121.17297609,-3972793.282486,1940,REGION METROPOLITANA,LA PINTANA,COLISION, ,ROSA ESTER,-,-33.58186,-70.617653,1,0,1,0,0,1
-7863236.68857912,-3970283.87876144,1941,REGION METROPOLITANA,LA PINTANA,COLISION, ,STA VALENTINA,-,-33.563078,-70.636657,1,0,1,0,0,1
-7860428.54310437,-3972260.54635195,1942,REGION METROPOLITANA,LA PINTANA,COLISION,ACCESO SUR,-,4,-33.577873,-70.611431,1,0,1,0,0,1
-7860132.54457835,-3973908.00591703,1943,REGION METROPOLITANA,LA PINTANA,COLISION,BATALLON CHACABUCO,CALETERA ACCESO SUR,-,-33.590202,-70.608772,1,0,1,0,0,1
-7859872.27960888,-3974936.10042236,1944,REGION METROPOLITANA,LA PINTANA,COLISION,CALETERA ACCESO SUR,DOCTOR AMADOR NEGHME,-,-33.597895,-70.606434,1,0,1,1,0,0
-7860912.89420881,-3975087.65622993,1945,REGION METROPOLITANA,LA PINTANA,COLISION,DOCTOR AMADOR NEGHME,ACCESO SUR,-,-33.599029,-70.615782,1,0,0,0,0,0
-7859872.27960888,-3974936.10042236,1946,REGION METROPOLITANA,LA PINTANA,COLISION,DOCTOR AMADOR NEGHME,CALETERA ACCESO SUR,-,-33.597895,-70.606434,1,0,1,1,0,0
-7861921.22615642,-3970105.26722434,1947,REGION METROPOLITANA,LA PINTANA,COLISION,GABRIELA,-,2750,-33.561741,-70.62484,2,0,1,0,0,1
-7861920.89219795,-3970109.00775175,1948,REGION METROPOLITANA,LA PINTANA,COLISION,GABRIELA,-,3260,-33.561769,-70.624837,2,0,1,0,0,1
-7861452.79373916,-3970177.94054527,1949,REGION METROPOLITANA,LA PINTANA,COLISION,GRAL ARRIAGADA,PABLO NERUDA,-,-33.562285,-70.620632,1,0,1,0,0,1
-7865118.21061251,-3969769.02548315,1950,REGION METROPOLITANA,LA PINTANA,COLISION,JUAN BAUTISTA,STA GENOVEVA,-,-33.559224,-70.653559,1,0,0,0,0,0
-7861269.7844963,-3973718.78130266,1951,REGION METROPOLITANA,LA PINTANA,COLISION,JUANITA,-,3027,-33.588786,-70.618988,1,0,0,0,0,0
-7861191.52689427,-3973990.19130381,1952,REGION METROPOLITANA,LA PINTANA,COLISION,JUANITA,BATALLON CHACABUCO,-,-33.590817,-70.618285,1,0,1,1,0,0
-7860781.20325121,-3973339.94050765,1953,REGION METROPOLITANA,LA PINTANA,COLISION,JUANITA,MIGUEL ANGEL,-,-33.585951,-70.614599,1,0,0,0,0,0
-7864595.67692273,-3973104.75812844,1954,REGION METROPOLITANA,LA PINTANA,COLISION,JULIO BARRENECHEA,JOHN KENNEDY,-,-33.584191,-70.648865,1,0,0,0,0,0
-7860431.10345266,-3971144.64613314,1955,REGION METROPOLITANA,LA PINTANA,COLISION,LA SERENA,LONTANANZA,-,-33.569521,-70.611454,1,0,0,0,0,0
-7861184.73640533,-3970129.84785519,1956,REGION METROPOLITANA,LA PINTANA,COLISION,LAS PARCELAS,GRAL ARRIAGADA,-,-33.561925,-70.618224,1,0,0,0,0,0
-7864429.69956196,-3973454.19276976,1957,REGION METROPOLITANA,LA PINTANA,COLISION,LO BLANCO,-,1040,-33.586806,-70.647374,1,1,0,0,0,0
-7863907.38851115,-3973517.93399748,1958,REGION METROPOLITANA,LA PINTANA,COLISION,LO BLANCO,EL RAULI,-,-33.587283,-70.642682,1,0,0,0,0,0
-7864829.00257543,-3973424.12627522,1959,REGION METROPOLITANA,LA PINTANA,COLISION,LO BLANCO,PEDRO PRADO,-,-33.586581,-70.650961,1,0,1,1,0,0
-7862978.98395794,-3972107.15711484,1960,REGION METROPOLITANA,LA PINTANA,COLISION,LO MARTINEZ,-,12112,-33.576725,-70.634342,1,0,0,0,0,0
-7864755.19775303,-3971895.51538453,1961,REGION METROPOLITANA,LA PINTANA,COLISION,LO MARTINEZ,JOSE TORIBIO MEDINA,-,-33.575141,-70.650298,2,0,2,0,0,2
-7862604.72782989,-3972148.04289673,1962,REGION METROPOLITANA,LA PINTANA,COLISION,LO MARTINEZ,JUAN XXIII,-,-33.577031,-70.63098,1,0,0,0,0,0
-7863413.01865254,-3972051.97490048,1963,REGION METROPOLITANA,LA PINTANA,COLISION,LO MARTINEZ,PORTO ALEGRE,-,-33.576312,-70.638241,1,0,1,0,1,0
-7861745.34136097,-3970590.07640154,1964,REGION METROPOLITANA,LA PINTANA,COLISION,OBSERVATORIO,JOSE DONOSO,-,-33.56537,-70.62326,1,0,1,0,0,1
-7865477.66124828,-3974907.63381309,1965,REGION METROPOLITANA,LA PINTANA,COLISION,PAICAVI,MICHIMALONGO,-,-33.597682,-70.656788,1,0,1,1,0,0
-7863474.68965044,-3970498.02922345,1966,REGION METROPOLITANA,LA PINTANA,COLISION,PEDRO AGUIRRE CERDA,OBSERVATORIO,-,-33.564681,-70.638795,1,0,1,0,0,1
-7863486.15555799,-3972826.9551228,1967,REGION METROPOLITANA,LA PINTANA,COLISION,PORTO ALEGRE,BALDOMERO LILLO,-,-33.582112,-70.638898,1,0,1,0,0,1
-7861984.01034923,-3974348.87389907,1968,REGION METROPOLITANA,LA PINTANA,COLISION,PRIMAVERA,EL OREGON,-,-33.593501,-70.625404,1,0,1,0,0,1
-7864826.55354663,-3972345.52593647,1969,REGION METROPOLITANA,LA PINTANA,COLISION,SAN FRANCISCO,BERNARDINO PARADA,-,-33.578509,-70.650939,1,0,1,0,0,1
-7864605.6956769,-3969706.77441222,1970,REGION METROPOLITANA,LA PINTANA,COLISION,SAN FRANCISCO,CELANOVA,-,-33.558758,-70.648955,1,0,1,1,0,0
-7862244.38663819,-3974560.82795134,1971,REGION METROPOLITANA,LA PINTANA,COLISION,STA ROSA,EL OMBU,-,-33.595087,-70.627743,1,0,1,1,0,0
-7862358.82307473,-3973289.29571503,1972,REGION METROPOLITANA,LA PINTANA,COLISION,STA ROSA,GABRIELA,-,-33.585572,-70.628771,2,0,2,0,1,1
-7862272.77310834,-3974274.0360726,1973,REGION METROPOLITANA,LA PINTANA,COLISION,STA ROSA,LAUTARO,-,-33.592941,-70.627998,1,0,1,1,0,0
-7862290.36158789,-3973697.93471304,1974,REGION METROPOLITANA,LA PINTANA,COLISION,STA ROSA,LO BLANCO,-,-33.58863,-70.628156,1,0,1,0,0,1
-7862419.6035167,-3972155.12443577,1975,REGION METROPOLITANA,LA PINTANA,COLISION,STA ROSA,LO MARTINEZ,-,-33.577084,-70.629317,1,0,0,0,0,0
-7862225.57364425,-3977781.3786843,1976,REGION METROPOLITANA,LA PINTANA,COLISION,STA ROSA,LOS PLATANOS,-,-33.619182,-70.627574,1,0,1,0,0,1
-7862237.0395518,-3974295.41825916,1977,REGION METROPOLITANA,LA PINTANA,COLISION,STA ROSA,PLAZA DE ARMAS,-,-33.593101,-70.627677,1,0,1,0,0,1
-7862736.19614852,-3969646.12669615,1978,REGION METROPOLITANA,LA PINTANA,COLISION,VIOLETA PARRA,LAS VIOLETAS,-,-33.558304,-70.632161,1,0,1,1,0,0
-7864755.53171151,-3969900.7423756,1979,REGION METROPOLITANA,LA PINTANA,COLISION,VIOLETA PARRA,SANTA ISABEL DE HUNGRIA,-,-33.56021,-70.650301,1,0,1,1,0,0
-7861920.55823948,-3970112.88187069,1980,REGION METROPOLITANA,LA PINTANA,VOLCADURA,GABRIELA,-,3810,-33.561798,-70.624834,1,0,0,0,0,0
-7860832.41021697,-3969950.30358351,1981,REGION METROPOLITANA,LA PINTANA,VOLCADURA,LA SERENA,GRAL ARRIAGADA,-,-33.560581,-70.615059,2,0,2,0,0,2
-7863682.96841771,-3972022.58012411,1982,REGION METROPOLITANA,LA PINTANA,VOLCADURA,LO MARTINEZ,PLAYA CARTAGENA,-,-33.576092,-70.640666,1,0,1,1,0,0
-7862244.38663819,-3974560.82795134,1983,REGION METROPOLITANA,LA PINTANA,VOLCADURA,STA ROSA,EL OMBU,-,-33.595087,-70.627743,1,0,1,0,0,1
-7862519.79105841,-3970639.37337803,1984,REGION METROPOLITANA,LA PINTANA,VOLCADURA,STA ROSA,OBSERVATORIO,-,-33.565739,-70.630217,2,0,2,1,0,1
-7863985.53479369,-3969979.82666838,1985,REGION METROPOLITANA,LA PINTANA,VOLCADURA,VIOLETA PARRA,-,1907,-33.560802,-70.643384,1,0,1,0,1,0
-7854110.04880695,-3952956.46721448,1986,REGION METROPOLITANA,LA REINA,COLISION,FRANCISCO BILBAO,ALC MANUEL DE LA LASTRA,-,-33.433277,-70.554671,1,0,0,0,0,0
-7854479.96347485,-3953891.58400392,1987,REGION METROPOLITANA,LA REINA,COLISION,LA CAÑADA,AGUAS CLARAS,-,-33.440287,-70.557994,1,0,1,0,0,1
-7855041.5703059,-3955554.57104738,1988,REGION METROPOLITANA,LA REINA,COLISION,LARRAIN,ALMTE GOMEZ CARREÑO,-,-33.452752,-70.563039,1,0,1,0,0,1
-7852632.72784463,-3956255.59202704,1989,REGION METROPOLITANA,LA REINA,COLISION,LARRAIN,LOS TORNEROS,-,-33.458006,-70.5414,1,0,0,0,0,0
-7854943.60915401,-3954074.61427588,1990,REGION METROPOLITANA,LA REINA,COLISION,MONS EDWARDS,LA CAÑADA,-,-33.441659,-70.562159,1,0,1,0,0,1
-7855980.21625227,-3955103.07945107,1991,REGION METROPOLITANA,LA REINA,COLISION,OSSA,DR GENARO BENAVIDES,-,-33.449368,-70.571471,1,0,1,0,0,1
-7853822.95584019,-3953771.78878959,1992,REGION METROPOLITANA,LA REINA,COLISION,PRINCIPE DE GALES,VICENTE PEREZ ROSALES,-,-33.439389,-70.552092,1,0,0,0,0,0
-7854584.82643518,-3955485.45860313,1993,REGION METROPOLITANA,LA REINA,COLISION,TOBALABA,LARRAIN,-,-33.452234,-70.558936,1,0,1,0,0,1
-7853779.09596082,-3956874.72467671,1994,REGION METROPOLITANA,LA REINA,OTRO TIPO,JOSE ARRIETA,TOBALABA,-,-33.462646,-70.551698,1,0,1,1,0,0
-7856051.68336536,-3954187.60889902,1995,REGION METROPOLITANA,LA REINA,VOLCADURA,OSSA,-,1157,-33.442506,-70.572113,1,0,1,0,0,1
-7889888.24446739,-3933320.17577212,1996,REGION METROPOLITANA,LAMPA,ATROPELLO,ISMAEL CARMONA,ARTURO PRAT,-,-33.285945,-70.876072,1,0,0,0,0,0
-7891127.78699738,-3932510.01888937,1997,REGION METROPOLITANA,LAMPA,CHOQUE,VIÑA DEL MAR,CARLOS RUIZ VIERA,-,-33.279861,-70.887207,1,0,0,0,0,0
-7887015.08841002,-3931618.96479248,1998,REGION METROPOLITANA,LAMPA,COLISION,CACIQUE COLIN,CAMINO LAMPA BATUCO,-,-33.273169,-70.850262,1,0,1,0,1,0
-7880776.63282647,-3942805.23785725,1999,REGION METROPOLITANA,LAMPA,COLISION,CAMINO LO ECHEVERS,ARCOIRIS,-,-33.357143,-70.794221,1,0,0,0,0,0
-7890965.03790184,-3934507.5491426,2000,REGION METROPOLITANA,LAMPA,COLISION,ISABEL RIQUELME,-,0,-33.294861,-70.885745,1,0,0,0,0,0
-7872525.96612735,-3938234.79346105,2001,REGION METROPOLITANA,LAMPA,COLISION,PATRICIA VIÑUELA,PDTE EDUARDO FREI MONTALVA,-,-33.322843,-70.720104,1,0,0,0,0,0
-7876719.14870655,-3932895.38233004,2002,REGION METROPOLITANA,LAMPA,COLISION,PUENTE NUEVO,CACIQUE COLIN,-,-33.282755,-70.757772,1,0,0,0,0,0
-7881935.58004512,-3941844.4956129,2003,REGION METROPOLITANA,LAMPA,VOLCADURA,CAMINO LO ECHEVERS,CERRILLO,-,-33.349934,-70.804632,1,0,0,0,0,0
-7890557.38592655,-3931920.41358449,2004,REGION METROPOLITANA,LAMPA,VOLCADURA,JUAN DE DIOS MARTICORENA,-,15,-33.275433,-70.882083,1,1,0,0,0,0
-7873439.56518829,-3937272.4312882,2005,REGION METROPOLITANA,LAMPA,VOLCADURA,NORORIENTE,LA MONTAÑA,-,-33.315619,-70.728311,1,0,1,1,0,0
-7852968.0221509,-3947216.42478019,2006,REGION METROPOLITANA,LAS CONDES,ATROPELLO,GILBERTO FUENZALIDA,-,199,-33.390235,-70.544412,1,0,0,0,0,0
-7856420.15087989,-3949372.77459127,2007,REGION METROPOLITANA,LAS CONDES,CHOQUE,ALONSO DE CORDOVA,CERRO EL PLOMO,-,-33.406407,-70.575423,1,0,0,0,0,0
-7857711.67961207,-3949413.58003347,2008,REGION METROPOLITANA,LAS CONDES,CHOQUE,AMERICO VESPUCIO NORTE,CERRO COLORADO,-,-33.406713,-70.587025,1,1,0,0,0,0
-7857104.54310928,-3951353.8713734,2009,REGION METROPOLITANA,LAS CONDES,CHOQUE,AMERICO VESPUCIO SUR,-,855,-33.421262,-70.581571,1,0,1,0,0,1
-7855385.10225449,-3949638.54595065,2010,REGION METROPOLITANA,LAS CONDES,CHOQUE,APOQUINDO,ALONSO DE CORDOVA,-,-33.4084,-70.566125,1,0,1,0,0,1
-7856131.94471822,-3949894.85506449,2011,REGION METROPOLITANA,LAS CONDES,CHOQUE,APOQUINDO,FLOR DE AZUCENA,-,-33.410322,-70.572834,1,0,0,0,0,0
-7850363.70266379,-3946668.73422954,2012,REGION METROPOLITANA,LAS CONDES,CHOQUE,CHARLES HAMILTON,CAMINO LA FUENTE,-,-33.386127,-70.521017,1,0,0,0,0,0
-7854731.21156557,-3948257.74816311,2013,REGION METROPOLITANA,LAS CONDES,CHOQUE,CIRCULO POLAR,GERONIMO DE ALDERETE,-,-33.398045,-70.560251,1,0,1,1,0,0
-7854300.07117773,-3950930.28426671,2014,REGION METROPOLITANA,LAS CONDES,CHOQUE,CRISTOBAL COLON,-,7155,-33.418086,-70.556378,1,1,0,0,0,0
-7855126.50707738,-3949846.71332593,2015,REGION METROPOLITANA,LAS CONDES,CHOQUE,CUARTO CENTENARIO,MARIA TERESA,-,-33.409961,-70.563802,1,0,1,0,0,1
-7859276.27505517,-3950577.52912049,2016,REGION METROPOLITANA,LAS CONDES,CHOQUE,EL BOSQUE NORTE,SAN SEBASTIAN,-,-33.415441,-70.60108,1,0,0,0,0,0
-7857382.61919729,-3952750.77833599,2017,REGION METROPOLITANA,LAS CONDES,CHOQUE,FRANCISCO BILBAO,MARIANO SANCHEZ FONTECILLA,-,-33.431735,-70.584069,1,0,1,0,0,1
-7856487.61049131,-3950025.94563271,2018,REGION METROPOLITANA,LAS CONDES,CHOQUE,LA GLORIA,APOQUINDO,-,-33.411305,-70.576029,1,0,1,0,0,1
-7852868.72516511,-3947492.4130293,2019,REGION METROPOLITANA,LAS CONDES,CHOQUE,LAS CONDES,-,9140,-33.392305,-70.54352,1,0,0,0,0,0
-7855604.29033186,-3948934.85856692,2020,REGION METROPOLITANA,LAS CONDES,CHOQUE,MANQUEHUE NORTE,-,555,-33.403123,-70.568094,1,0,1,0,0,1
-7853288.3996454,-3947449.88107847,2021,REGION METROPOLITANA,LAS CONDES,CHOQUE,PADRE HURTADO NORTE,MARDONAL,-,-33.391986,-70.54729,1,0,1,0,0,1
-7852728.46260671,-3949743.22926883,2022,REGION METROPOLITANA,LAS CONDES,CHOQUE,PADRE HURTADO SUR,GRAL BLANCHE,-,-33.409185,-70.54226,1,0,0,0,0,0
-7857228.55302203,-3951031.24490059,2023,REGION METROPOLITANA,LAS CONDES,CHOQUE,PDTE ERRAZURIZ,AMERICO VESPUCIO SUR,-,-33.418843,-70.582685,1,0,0,0,0,0
-7854906.98504153,-3947878.67428685,2024,REGION METROPOLITANA,LAS CONDES,CHOQUE,PDTE KENNEDY,-,6969,-33.395202,-70.56183,1,0,1,0,0,1
-7859264.25255017,-3949653.21489366,2025,REGION METROPOLITANA,LAS CONDES,CHOQUE,VITACURA,LUZ,-,-33.40851,-70.600972,1,0,0,0,0,0
-7859731.23781404,-3950402.02243413,2026,REGION METROPOLITANA,LAS CONDES,COLISION, ,ANDRES BELLO,-,-33.414125,-70.605167,1,0,1,0,1,0
-7852302.10895697,-3949402.64522767,2027,REGION METROPOLITANA,LAS CONDES,COLISION, ,CUARTO DE LINEA,-,-33.406631,-70.53843,1,0,1,0,0,1
-7854451.79964368,-3951891.3798374,2028,REGION METROPOLITANA,LAS CONDES,COLISION,ALEJANDRO FLEMING,VICHATO,-,-33.425292,-70.557741,1,0,1,0,0,1
-7853492.89354999,-3951407.75447136,2029,REGION METROPOLITANA,LAS CONDES,COLISION,ALONSO DE CAMARGO,CUARTO CENTENARIO,-,-33.421666,-70.549127,1,0,1,0,0,1
-7855385.10225449,-3949638.54595065,2030,REGION METROPOLITANA,LAS CONDES,COLISION,ALONSO DE CORDOVA,APOQUINDO,-,-33.4084,-70.566125,1,0,1,0,0,1
-7855762.03005032,-3949545.33191961,2031,REGION METROPOLITANA,LAS CONDES,COLISION,ALONSO DE CORDOVA,BALMORAL,-,-33.407701,-70.569511,2,0,1,0,0,1
-7857141.61249972,-3949197.15280898,2032,REGION METROPOLITANA,LAS CONDES,COLISION,ALONSO DE CORDOVA,CERRO COLORADO,-,-33.40509,-70.581904,1,0,0,0,0,0
-7856647.79923856,-3949331.56924156,2033,REGION METROPOLITANA,LAS CONDES,COLISION,ALONSO DE CORDOVA,PIO XI,-,-33.406098,-70.577468,2,0,2,0,0,2
-7857005.13480401,-3951434.56273973,2034,REGION METROPOLITANA,LAS CONDES,COLISION,AMERICO VESPUCIO NORTE,MARTIN DE ZAMORA,-,-33.421867,-70.580678,1,0,0,0,0,0
-7857208.51551368,-3950864.13352285,2035,REGION METROPOLITANA,LAS CONDES,COLISION,AMERICO VESPUCIO SUR,-,406,-33.41759,-70.582505,1,0,0,0,0,0
-7857401.98878868,-3950454.70083346,2036,REGION METROPOLITANA,LAS CONDES,COLISION,AMERICO VESPUCIO SUR,APOQUINDO,-,-33.41452,-70.584243,1,0,0,0,0,0
-7857455.19950528,-3950355.34557164,2037,REGION METROPOLITANA,LAS CONDES,COLISION,AMERICO VESPUCIO SUR,LOS MILITARES,-,-33.413775,-70.584721,1,0,0,0,0,0
-7859552.57003132,-3950368.14834949,2038,REGION METROPOLITANA,LAS CONDES,COLISION,ANDRES BELLO,ISIDORA GOYENECHEA,-,-33.413871,-70.603562,1,0,0,0,0,0
-7859537.65321955,-3950043.9490311,2039,REGION METROPOLITANA,LAS CONDES,COLISION,ANDRES BELLO,PDTE RIESCO,-,-33.41144,-70.603428,1,0,1,0,0,1
-7856564.08698148,-3950027.94600893,2040,REGION METROPOLITANA,LAS CONDES,COLISION,APOQUINDO,-,4990,-33.41132,-70.576716,1,0,0,0,0,0
-7856001.47827502,-3949843.24606163,2041,REGION METROPOLITANA,LAS CONDES,COLISION,APOQUINDO,-,5550,-33.409935,-70.571662,1,0,1,0,0,1
-7855176.60084824,-3949552.39962387,2042,REGION METROPOLITANA,LAS CONDES,COLISION,APOQUINDO,-,6420,-33.407754,-70.564252,1,0,1,0,0,1
-7854005.4084856,-3949544.93186101,2043,REGION METROPOLITANA,LAS CONDES,COLISION,APOQUINDO,-,7200,-33.407698,-70.553731,1,0,1,1,0,0
-7858007.90077707,-3950574.06163741,2044,REGION METROPOLITANA,LAS CONDES,COLISION,APOQUINDO,ALCANTARA,-,-33.415415,-70.589686,1,0,1,1,0,0
-7855417.05094835,-3949662.54968524,2045,REGION METROPOLITANA,LAS CONDES,COLISION,APOQUINDO,CUARTO CENTENARIO,-,-33.40858,-70.566412,1,0,1,0,0,1
-7859156.38396359,-3950870.4018231,2046,REGION METROPOLITANA,LAS CONDES,COLISION,APOQUINDO,EL BOSQUE NORTE,-,-33.417637,-70.600003,1,0,0,0,0,0
-7855875.35329194,-3949800.70548022,2047,REGION METROPOLITANA,LAS CONDES,COLISION,APOQUINDO,ROSARIO NORTE,-,-33.409616,-70.570529,1,0,1,1,0,0
-7858900.34913476,-3950310.80268399,2048,REGION METROPOLITANA,LAS CONDES,COLISION,AUGUSTO LEGUIA NORTE,GLAMIS,-,-33.413441,-70.597703,1,0,1,0,1,0
-7858399.85670416,-3951071.12259291,2049,REGION METROPOLITANA,LAS CONDES,COLISION,CALLAO,ENRIQUE FOSTER SUR,-,-33.419142,-70.593207,1,0,0,0,0,0
-7856833.81410768,-3948997.39793601,2050,REGION METROPOLITANA,LAS CONDES,COLISION,CERRO COLORADO,-,5413,-33.403592,-70.579139,1,0,1,0,0,1
-7857711.67961207,-3949413.58003347,2051,REGION METROPOLITANA,LAS CONDES,COLISION,CERRO COLORADO,AMERICO VESPUCIO NORTE,-,-33.406713,-70.587025,1,0,1,0,0,1
-7850363.70266379,-3946668.73422954,2052,REGION METROPOLITANA,LAS CONDES,COLISION,CHARLES HAMILTON,CAMINO LA FUENTE,-,-33.386127,-70.521017,1,0,1,0,0,1
-7853268.13949808,-3948473.75781802,2053,REGION METROPOLITANA,LAS CONDES,COLISION,CHESTERTON,LAURA DE NOVES,-,-33.399665,-70.547108,1,0,1,1,0,0
-7853526.95731417,-3949005.53207919,2054,REGION METROPOLITANA,LAS CONDES,COLISION,CHESTERTON,LORENZO DE MEDICIS,-,-33.403653,-70.549433,1,0,1,0,1,0
-7856071.49823472,-3951073.25652012,2055,REGION METROPOLITANA,LAS CONDES,COLISION,CRISTOBAL COLON,-,5069,-33.419158,-70.572291,1,0,1,1,0,0
-7855087.09997764,-3950716.22929507,2056,REGION METROPOLITANA,LAS CONDES,COLISION,CRISTOBAL COLON,-,6200,-33.416481,-70.563448,1,0,1,0,0,1
-7856865.20620408,-3951654.89971471,2057,REGION METROPOLITANA,LAS CONDES,COLISION,CRISTOBAL COLON,AMERICO VESPUCIO,-,-33.423519,-70.579421,1,0,0,0,0,0
-7856865.20620408,-3951654.89971471,2058,REGION METROPOLITANA,LAS CONDES,COLISION,CRISTOBAL COLON,AMERICO VESPUCIO SUR,-,-33.423519,-70.579421,1,0,1,0,0,1
-7854754.14338068,-3950803.05111506,2059,REGION METROPOLITANA,LAS CONDES,COLISION,CRISTOBAL COLON,HERNANDO DE MAGALLANES,-,-33.417132,-70.560457,1,0,1,0,0,1
-7857217.53239244,-3950665.55019254,2060,REGION METROPOLITANA,LAS CONDES,COLISION,CRUZ DEL SUR INT.,CRISTOBAL COLON,-,-33.416101,-70.582586,1,0,0,0,0,0
-7855417.05094835,-3949662.54968524,2061,REGION METROPOLITANA,LAS CONDES,COLISION,CUARTO CENTENARIO,APOQUINDO,-,-33.40858,-70.566412,1,0,1,0,1,0
-7854747.68685021,-3950173.30760529,2062,REGION METROPOLITANA,LAS CONDES,COLISION,CUARTO CENTENARIO,CONSTANCIO VIGIL,-,-33.41241,-70.560399,2,0,1,1,0,0
-7854561.78330059,-3950337.34168924,2063,REGION METROPOLITANA,LAS CONDES,COLISION,CUARTO CENTENARIO,HERNANDO DE MAGALLANES,-,-33.41364,-70.558729,1,0,1,0,0,1
-7859180.31765411,-3950720.36365269,2064,REGION METROPOLITANA,LAS CONDES,COLISION,EL BOSQUE NORTE,-,107,-33.416512,-70.600218,1,0,1,1,0,0
-7856650.02562838,-3952193.62260349,2065,REGION METROPOLITANA,LAS CONDES,COLISION,FELIPE II,STA ADRIANA,-,-33.427558,-70.577488,1,0,1,1,0,0
-7854968.32208096,-3952624.5922854,2066,REGION METROPOLITANA,LAS CONDES,COLISION,FRANCISCO BILBAO,EL TOQUI,-,-33.430789,-70.562381,1,0,1,1,0,0
-7856240.36990226,-3952691.15325484,2067,REGION METROPOLITANA,LAS CONDES,COLISION,FRANCISCO BILBAO,TOMAS MORO,-,-33.431288,-70.573808,1,0,0,0,0,0
-7854707.38919454,-3948470.5576456,2068,REGION METROPOLITANA,LAS CONDES,COLISION,GERONIMO DE ALDERETE,GASPAR DE LAS CASAS,-,-33.399641,-70.560037,1,0,1,0,0,1
-7852237.76629129,-3949566.53504532,2069,REGION METROPOLITANA,LAS CONDES,COLISION,GRAL BLANCHE,VIEJOS ESTANDARTES,-,-33.40786,-70.537852,1,0,1,0,0,1
